datetime_utc,timestamp,sensor_index,humidity,temperature,pm2.5_alt,pm2.5_cf_1,pm10.0_atm
2021-02-28 00:00:00+00:00,1614470400,91355,42.671,28.6,4.4,7.1805,6.962
2021-03-01 00:00:00+00:00,1614556800,91355,41.718,27.9,7.8,12.004,12.761
2021-03-02 00:00:00+00:00,1614643200,91355,36.861,27.4,1.9,2.39,2.863
2021-03-03 00:00:00+00:00,1614729600,91355,37.035,27.2,2.2,2.98,3.28
2021-03-04 00:00:00+00:00,1614816000,91355,36.021,27.8,3.5,5.227,5.508
2021-03-05 00:00:00+00:00,1614902400,91355,34.375,27.9,1.8,2.1505,2.67
2021-03-06 00:00:00+00:00,1614988800,91355,32.665,28.8,1.8,2.232,2.554
2021-03-07 00:00:00+00:00,1615075200,91355,35.83,29.3,2.0,2.6005000000000003,2.928
2021-03-08 00:00:00+00:00,1615161600,91355,39.804,28.1,3.1,4.508,4.767
2021-03-09 00:00:00+00:00,1615248000,91355,39.608,28.3,3.2,4.82,5.204
2021-03-10 00:00:00+00:00,1615334400,91355,40.551,27.9,3.2,4.666,5.001
2021-03-11 00:00:00+00:00,1615420800,91355,40.42,28.1,2.4,3.206,3.497
2021-03-12 00:00:00+00:00,1615507200,91355,43.025,27.9,4.6,6.926500000000001,7.264
2021-03-13 00:00:00+00:00,1615593600,91355,41.306,29.8,3.4,5.12,5.435
2021-03-14 00:00:00+00:00,1615680000,91355,40.858,27.6,0.9,0.6555,0.916
2021-03-15 00:00:00+00:00,1615766400,91355,36.864,27.0,1.1,1.0065,1.213
2021-03-16 00:00:00+00:00,1615852800,91355,41.547,27.0,1.4,1.486,1.704
2021-03-17 00:00:00+00:00,1615939200,91355,43.458,26.9,0.8,0.4725,0.718
2021-03-18 00:00:00+00:00,1616025600,91355,45.668,27.8,1.2,1.1164999999999998,1.454
2021-03-19 00:00:00+00:00,1616112000,91355,46.053,27.5,1.3,1.2115,1.677
2021-03-20 00:00:00+00:00,1616198400,91355,48.797,27.8,2.2,2.8215000000000003,3.643
2021-03-21 00:00:00+00:00,1616284800,91355,48.249,27.4,1.5,1.714,2.174
2021-03-22 00:00:00+00:00,1616371200,91355,47.247,27.2,1.1,1.021,1.267
2021-03-23 00:00:00+00:00,1616457600,91355,47.561,27.6,2.3,3.0035,3.194
2021-03-24 00:00:00+00:00,1616544000,91355,41.2,27.7,2.1,2.793,2.941
2021-03-25 00:00:00+00:00,1616630400,91355,39.687,27.2,1.2,1.1505,1.298
2021-03-26 00:00:00+00:00,1616716800,91355,39.981,27.7,2.1,2.731,2.998
2021-03-27 00:00:00+00:00,1616803200,91355,38.615,28.7,3.2,4.7010000000000005,5.172
2021-03-28 00:00:00+00:00,1616889600,91355,42.865,28.7,2.0,2.5875,2.886
2021-03-29 00:00:00+00:00,1616976000,91355,38.635,27.6,1.9,2.3645,2.721
2021-03-30 00:00:00+00:00,1617062400,91355,35.657,27.3,1.9,2.345,2.641
2021-03-31 00:00:00+00:00,1617148800,91355,36.344,27.0,1.8,2.1925,2.418
2021-04-01 00:00:00+00:00,1617235200,91355,39.693,27.4,1.8,2.2005,2.429
2021-04-02 00:00:00+00:00,1617321600,91355,41.326,27.0,3.4,5.1965,5.438
2021-04-03 00:00:00+00:00,1617408000,91355,41.046,28.4,3.6,5.5145,5.716
2021-04-04 00:00:00+00:00,1617494400,91355,40.125,29.0,4.3,6.833,7.065
2021-04-05 00:00:00+00:00,1617580800,91355,42.028,27.5,5.6,9.216,9.534
2021-04-06 00:00:00+00:00,1617667200,91355,41.318,28.2,1.7,2.052,2.242
2021-04-07 00:00:00+00:00,1617753600,91355,45.403,27.3,1.2,1.2105,1.351
2021-04-08 00:00:00+00:00,1617840000,91355,43.676,27.3,1.2,1.15,1.278
2021-04-09 00:00:00+00:00,1617926400,91355,42.232,27.3,3.3,4.8025,5.278
2021-04-10 00:00:00+00:00,1618012800,91355,33.911,27.4,2.4,3.2855,3.568
2021-04-11 00:00:00+00:00,1618099200,91355,25.679,26.4,0.6,0.2065,0.353
2021-04-12 00:00:00+00:00,1618185600,91355,26.214,26.9,2.1,2.7895000000000003,3.18
2021-04-13 00:00:00+00:00,1618272000,91355,29.379,27.2,1.7,2.0995,2.432
2021-04-14 00:00:00+00:00,1618358400,91355,26.188,27.6,1.3,1.323,1.558
