datetime_utc,timestamp,sensor_index,humidity,temperature,pm2.5_alt,pm10.0_atm,pm2.5_corrected
2021-02-28 00:00:00+00:00,1614470400,91721,41.968,28.8,4.7,7.262,5.8207944
2021-03-01 00:00:00+00:00,1614556800,91721,40.79,28.1,8.0,13.178,8.90285
2021-03-02 00:00:00+00:00,1614643200,91721,35.851,27.6,2.0,2.93,4.0595098
2021-03-03 00:00:00+00:00,1614729600,91721,35.897,27.4,2.3,3.249,4.2876766
2021-03-04 00:00:00+00:00,1614816000,91721,35.528,27.7,3.6,5.686,5.5854684
2021-03-05 00:00:00+00:00,1614902400,91721,33.514,28.0,1.8,2.57,4.0602672
2021-03-06 00:00:00+00:00,1614988800,91721,31.771,28.9,1.9,2.55,4.252957800000001
2021-03-07 00:00:00+00:00,1615075200,91721,35.171,29.3,2.1,2.928,4.144325800000001
2021-03-08 00:00:00+00:00,1615161600,91721,39.229,28.1,3.2,4.924,4.8705602
2021-03-09 00:00:00+00:00,1615248000,91721,38.804,28.3,3.4,5.293,5.073565199999999
2021-03-10 00:00:00+00:00,1615334400,91721,39.957,28.0,3.3,5.054,4.8581106
2021-03-11 00:00:00+00:00,1615420800,91721,39.861,28.1,2.5,3.534,4.0824818
2021-03-12 00:00:00+00:00,1615507200,91721,42.463,28.0,4.7,7.392,5.8622274
2021-03-13 00:00:00+00:00,1615593600,91721,40.212,29.9,3.6,5.437,5.0501836
2021-03-14 00:00:00+00:00,1615680000,91721,39.989,27.7,1.0,0.918,2.7106202
2021-03-15 00:00:00+00:00,1615766400,91721,35.954,27.0,1.2,1.306,3.2751112
2021-03-16 00:00:00+00:00,1615852800,91721,40.977,27.0,1.4,1.773,3.0844786000000006
2021-03-17 00:00:00+00:00,1615939200,91721,42.703,26.9,0.8,0.729,2.3813054
2021-03-18 00:00:00+00:00,1616025600,91721,45.171,27.8,1.3,1.446,2.5112598000000004
2021-03-19 00:00:00+00:00,1616112000,91721,45.315,27.6,1.3,1.578,2.540767
2021-03-20 00:00:00+00:00,1616198400,91721,48.451,27.8,2.2,3.326,3.1085818000000005
2021-03-21 00:00:00+00:00,1616284800,91721,47.911,27.4,1.6,2.086,2.5860658
2021-03-22 00:00:00+00:00,1616371200,91721,46.982,27.1,1.2,1.28,2.3048476
2021-03-23 00:00:00+00:00,1616457600,91721,46.831,27.7,2.4,3.262,3.3650778
2021-03-24 00:00:00+00:00,1616544000,91721,40.736,27.6,2.2,3.095,3.8155348000000004
2021-03-25 00:00:00+00:00,1616630400,91721,38.854,27.2,1.3,1.394,3.0927272
2021-03-26 00:00:00+00:00,1616716800,91721,39.215,27.7,2.2,3.086,3.909179
2021-03-27 00:00:00+00:00,1616803200,91721,38.142,28.7,3.3,5.268,5.0858276
2021-03-28 00:00:00+00:00,1616889600,91721,42.153,28.8,2.1,2.952,3.5783714
2021-03-29 00:00:00+00:00,1616976000,91721,37.919,27.6,2.0,2.754,3.8220362000000003
2021-03-30 00:00:00+00:00,1617062400,91721,34.914,27.4,2.0,2.723,4.0750412
2021-03-31 00:00:00+00:00,1617148800,91721,35.51,27.0,1.9,2.542,3.953188
2021-04-01 00:00:00+00:00,1617235200,91721,39.096,27.4,1.9,2.53,3.6406688000000003
2021-04-02 00:00:00+00:00,1617321600,91721,40.689,27.0,3.6,5.596,5.1049582000000004
2021-04-03 00:00:00+00:00,1617408000,91721,40.325,28.5,3.8,5.822,5.266287
2021-04-04 00:00:00+00:00,1617494400,91721,39.332,29.0,4.5,7.218,6.0723836
2021-04-05 00:00:00+00:00,1617580800,91721,41.273,27.6,5.9,9.766,7.2161174
2021-04-06 00:00:00+00:00,1617667200,91721,40.68,28.3,1.8,2.356,3.420026
2021-04-07 00:00:00+00:00,1617753600,91721,44.797,27.4,1.3,1.45,2.6058546000000002
2021-04-08 00:00:00+00:00,1617840000,91721,43.018,27.3,1.3,1.394,2.7335284
2021-04-09 00:00:00+00:00,1617926400,91721,41.396,27.3,3.4,5.384,4.8566848
2021-04-10 00:00:00+00:00,1618012800,91721,32.903,27.5,2.5,3.719,4.7784154
2021-04-11 00:00:00+00:00,1618099200,91721,24.62,26.4,0.7,0.428,3.8067019999999996
2021-04-12 00:00:00+00:00,1618185600,91721,24.921,27.3,2.2,3.262,5.1887438
2021-04-13 00:00:00+00:00,1618272000,91721,28.229,27.4,1.8,2.485,4.525004200000001
2021-04-14 00:00:00+00:00,1618358400,91721,25.089,27.9,1.4,1.656,4.382498200000001
2021-04-15 00:00:00+00:00,1618444800,91721,27.233,27.1,2.4,3.648,5.2181754
2021-04-16 00:00:00+00:00,1618531200,91721,30.201,27.1,1.9,2.602,4.4074178
2021-04-17 00:00:00+00:00,1618617600,91721,31.526,26.5,5.2,8.701,7.421744800000001
2021-04-18 00:00:00+00:00,1618704000,91721,32.592,26.7,6.1,10.222,8.1611816
2021-04-19 00:00:00+00:00,1618790400,91721,30.503,27.4,7.9,13.62,10.0932474
2021-04-20 00:00:00+00:00,1618876800,91721,28.529,27.3,3.4,5.327,5.9846842
2021-04-21 00:00:00+00:00,1618963200,91721,26.986,26.8,2.4,3.572,5.2025248
2021-04-22 00:00:00+00:00,1619049600,91721,23.382,26.7,4.1,6.618,7.0631816
2021-04-23 00:00:00+00:00,1619136000,91721,47.983,17.0,9.3,16.919,10.043977400000001
2021-04-24 00:00:00+00:00,1619222400,91721,50.702,18.3,10.3,18.546,10.7444156
2021-04-25 00:00:00+00:00,1619308800,91721,57.772,18.6,5.6,9.552,5.5064896
