datetime_utc,timestamp,sensor_index,humidity,temperature,pm2.5_alt,pm2.5_cf_1,pm10.0_atm
2019-04-01 00:00:00+00:00,1554076800,30007,26.768,22.3,18.9,28.096,35.475
2019-05-01 00:00:00+00:00,1556668800,30007,36.787,24.4,16.3,28.6115,27.258
2019-06-01 00:00:00+00:00,1559347200,30007,56.56,12.3,2.9,4.4485,4.931
2019-07-01 00:00:00+00:00,1561939200,30007,51.518,10.8,1.8,2.3425,2.723
2019-08-01 00:00:00+00:00,1564617600,30007,47.307,10.7,2.3,3.362,3.692
2019-09-01 00:00:00+00:00,1567296000,30007,44.6,14.3,2.2,3.148,3.639
2019-10-01 00:00:00+00:00,1569888000,30007,38.242,18.9,3.7,5.6635,6.157
2019-11-01 00:00:00+00:00,1572566400,30007,36.024,20.9,13.8,22.934,19.637
2019-12-01 00:00:00+00:00,1575158400,30007,36.913,23.8,110.8,185.7605,142.221
2020-01-01 00:00:00+00:00,1577836800,30007,52.412,24.5,31.4,52.1445,47.618
2020-02-01 00:00:00+00:00,1580515200,30007,58.181,21.5,4.6,7.1615,7.286
2020-03-01 00:00:00+00:00,1583020800,30007,58.222,18.9,1.9,2.528,3.132
2020-04-01 00:00:00+00:00,1585699200,30007,53.673,16.5,2.8,4.094,4.339
2020-05-01 00:00:00+00:00,1588291200,30007,47.11,16.5,2.7,4.184,4.442
2020-06-01 00:00:00+00:00,1590969600,30007,32.624,25.8,3.6,5.5115,5.932
2020-07-01 00:00:00+00:00,1593561600,30007,30.994,26.1,3.1,4.567,4.924
2020-08-01 00:00:00+00:00,1596240000,30007,27.266,26.0,2.8,4.1565,4.464
2020-09-01 00:00:00+00:00,1598918400,30007,25.231,27.2,2.5,3.701,4.048
2020-11-01 00:00:00+00:00,1604188800,30007,36.715,27.9,2.4,3.379,3.792
2020-12-01 00:00:00+00:00,1606780800,30007,29.355,25.8,1.2,1.294,1.569
2021-01-01 00:00:00+00:00,1609459200,30007,,,1.4,1.7025,1.966
2021-02-01 00:00:00+00:00,1612137600,30007,,,1.9,2.4545,2.782
2021-03-01 00:00:00+00:00,1614556800,30007,59.329,22.3,1.9,2.5005,2.825
2021-04-01 00:00:00+00:00,1617235200,30007,51.857,18.9,10.3,18.033,18.627
2021-05-01 00:00:00+00:00,1619827200,30007,58.388,15.7,8.4,14.886,15.3
2021-06-01 00:00:00+00:00,1622505600,30007,65.909,13.3,6.5,10.9905,11.55
2021-07-01 00:00:00+00:00,1625097600,30007,64.936,12.5,5.0,8.606,9.161
2021-08-01 00:00:00+00:00,1627776000,30007,61.221,13.6,5.8,9.886,10.554
2021-09-01 00:00:00+00:00,1630454400,30007,57.278,16.1,3.6,5.7135,6.331
2021-10-01 00:00:00+00:00,1633046400,30007,51.056,18.9,1.6,2.01,2.348
2021-11-01 00:00:00+00:00,1635724800,30007,54.755,22.2,1.2,1.3285,1.544
2021-12-01 00:00:00+00:00,1638316800,30007,40.181,27.2,1.4,1.553,1.802
2022-01-01 00:00:00+00:00,1640995200,30007,48.491,29.8,1.8,2.3355,2.564
2022-02-01 00:00:00+00:00,1643673600,30007,41.645,28.1,1.2,1.221,1.438
2022-03-01 00:00:00+00:00,1646092800,30007,49.295,26.4,2.2,3.1225,3.422
2022-04-01 00:00:00+00:00,1648771200,30007,,,4.6,7.3475,7.31
2022-05-01 00:00:00+00:00,1651363200,30007,76.0,11.1,4.7,7.7935,8.456
2022-10-01 00:00:00+00:00,1664582400,30007,59.603,19.8,1.7,2.181,2.448
2022-11-01 00:00:00+00:00,1667260800,30007,52.398,21.0,1.3,1.44,1.644
2022-12-01 00:00:00+00:00,1669852800,30007,42.508,25.4,1.5,1.724,1.948
2023-01-01 00:00:00+00:00,1672531200,30007,44.795,28.6,2.2,2.7995,3.08
2023-02-01 00:00:00+00:00,1675209600,30007,42.48,27.0,1.8,2.2235,2.521
2023-03-01 00:00:00+00:00,1677628800,30007,50.663,24.5,17.1,76.0545,52.474
2023-04-01 00:00:00+00:00,1680307200,30007,63.654,18.5,49.2,105.741,73.332
2023-05-01 00:00:00+00:00,1682899200,30007,67.829,12.9,9.7,19.4855,15.936
2023-06-01 00:00:00+00:00,1685577600,30007,71.161,12.6,2.7,4.673,5.044
2023-07-01 00:00:00+00:00,1688169600,30007,70.96,12.0,3.2,5.944,6.507
2023-08-01 00:00:00+00:00,1690848000,30007,67.475,13.6,2.9,5.06,5.602
2023-09-01 00:00:00+00:00,1693526400,30007,53.822,17.7,2.0,3.2365,3.658
2023-10-01 00:00:00+00:00,1696118400,30007,46.469,19.8,0.9,1.197,1.402
2023-11-01 00:00:00+00:00,1698796800,30007,38.971,25.5,0.8,0.902,1.058
2024-02-01 00:00:00+00:00,1706745600,30007,39.579,30.0,1.2,1.5499999999999998,1.737
2024-03-01 00:00:00+00:00,1709251200,30007,41.289,26.8,1.8,2.5955,2.864
2024-04-01 00:00:00+00:00,1711929600,30007,57.34,18.5,3.5,5.843,6.312
