datetime_utc,timestamp,sensor_index,humidity,temperature,pm2.5_alt,pm2.5_cf_1,pm10.0_atm
2019-04-02 00:00:00+00:00,1554163200,30007,25.676,22.4,19.0,22.1205,34.879
2019-04-04 00:00:00+00:00,1554336000,30007,27.859,22.2,18.9,34.071,36.071
2019-05-12 00:00:00+00:00,1557619200,30007,35.0,25.0,3.3,5.5235,5.935
2019-05-13 00:00:00+00:00,1557705600,30007,38.328,25.2,2.7,4.402,4.939
2019-05-14 00:00:00+00:00,1557792000,30007,38.917,24.7,1.9,2.895,3.108
2019-05-15 00:00:00+00:00,1557878400,30007,42.916,24.6,2.0,3.15,3.341
2019-05-16 00:00:00+00:00,1557964800,30007,39.261,24.5,5.4,8.898,9.323
2019-05-17 00:00:00+00:00,1558051200,30007,42.101,24.2,7.4,12.2595,12.878
2019-05-18 00:00:00+00:00,1558137600,30007,45.926,23.6,16.7,28.0045,29.42
2019-05-19 00:00:00+00:00,1558224000,30007,45.962,23.7,12.6,20.864,22.058
2019-05-20 00:00:00+00:00,1558310400,30007,44.571,24.2,15.4,25.9495,27.104
2019-05-21 00:00:00+00:00,1558396800,30007,43.508,24.1,37.0,63.4735,56.724
2019-05-22 00:00:00+00:00,1558483200,30007,46.726,24.3,6.3,10.3535,10.995
2019-05-23 00:00:00+00:00,1558569600,30007,50.354,23.3,8.9,14.8585,15.496
2019-05-24 00:00:00+00:00,1558656000,30007,41.287,23.4,20.0,34.392,34.162
2019-05-25 00:00:00+00:00,1558742400,30007,37.653,23.4,4.9,7.711499999999999,8.218
2019-05-26 00:00:00+00:00,1558828800,30007,34.615,23.1,9.5,15.683,14.578
2019-05-27 00:00:00+00:00,1558915200,30007,22.807,25.0,26.9,48.2405,43.486
2019-05-28 00:00:00+00:00,1559001600,30007,22.778,25.1,35.3,62.1785,55.728
2019-05-29 00:00:00+00:00,1559088000,30007,22.029,25.2,76.1,145.5245,135.068
2019-05-30 00:00:00+00:00,1559174400,30007,16.34,25.9,17.0,30.465,26.568
2019-05-31 00:00:00+00:00,1559260800,30007,22.608,26.2,2.3,3.229,3.576
2019-06-01 00:00:00+00:00,1559347200,30007,27.86,26.0,3.8,5.9135,6.425
2019-06-02 00:00:00+00:00,1559433600,30007,31.106,26.3,10.1,17.0465,18.253
2019-06-03 00:00:00+00:00,1559520000,30007,27.454,27.4,9.9,16.639,16.588
2019-06-04 00:00:00+00:00,1559606400,30007,40.887,18.0,4.6,7.242,8.578
2019-06-05 00:00:00+00:00,1559692800,30007,28.089,23.0,1.2,1.097,1.38
2019-06-06 00:00:00+00:00,1559779200,30007,48.372,12.3,4.2,6.670999999999999,6.574
2019-06-07 00:00:00+00:00,1559865600,30007,63.529,12.5,4.1,6.23,7.065
2019-06-08 00:00:00+00:00,1559952000,30007,62.092,11.5,1.5,1.728,2.081
2019-06-09 00:00:00+00:00,1560038400,30007,55.98,14.0,1.7,2.1815,2.42
2019-06-10 00:00:00+00:00,1560124800,30007,64.294,13.9,1.4,1.5154999999999998,1.702
2019-06-11 00:00:00+00:00,1560211200,30007,53.201,16.6,2.3,3.0505,3.215
2019-06-12 00:00:00+00:00,1560297600,30007,50.54,15.6,1.1,0.966,1.134
