datetime_utc,timestamp,sensor_index,humidity,temperature,pm2.5_alt,pm10.0_atm,pm2.5_corrected
2021-02-28 13:00:00+00:00,1614517200.0,92367.0,44.0,29.4,4.6,6.965,5.452804
2021-02-28 14:00:00+00:00,1614520800.0,92367.0,44.0,29.5,4.3,6.524,5.244776
2021-02-28 15:00:00+00:00,1614524400.0,92367.0,44.0,29.4,4.0,5.992,4.9953520000000005
2021-02-28 16:00:00+00:00,1614528000.0,92367.0,44.0,29.4,4.0,5.926,4.93352
2021-02-28 17:00:00+00:00,1614531600.0,92367.0,44.767,29.1,3.8,5.71,4.768106599999999
2021-02-28 18:00:00+00:00,1614535200.0,92367.0,45.0,28.9,3.8,5.723,4.761122
2021-02-28 19:00:00+00:00,1614538800.0,92367.0,45.034,28.9,3.7,5.666,4.7317292
2021-02-28 20:00:00+00:00,1614542400.0,92367.0,42.475,27.7,2.9,4.347,4.269280999999999
2021-02-28 21:00:00+00:00,1614546000.0,92367.0,44.233,26.4,2.8,4.179,4.027351400000001
2021-02-28 22:00:00+00:00,1614549600.0,92367.0,46.367,26.2,4.0,6.0,4.7837186
2021-02-28 23:00:00+00:00,1614553200.0,92367.0,45.8,26.9,6.0,8.93,6.353504000000001
2021-03-01 00:00:00+00:00,1614556800.0,92367.0,42.7,26.8,7.7,11.59,7.909764000000001
2021-03-01 01:00:00+00:00,1614560400.0,92367.0,41.9,27.1,8.5,13.032,8.695032000000001
2021-03-01 02:00:00+00:00,1614564000.0,92367.0,39.534,26.7,7.9,12.28,8.5125312
2021-03-01 03:00:00+00:00,1614567600.0,92367.0,39.867,27.5,6.8,10.538,7.5935506
2021-03-01 04:00:00+00:00,1614571200.0,92367.0,36.867,27.8,7.4,11.834,8.4670646
2021-03-01 05:00:00+00:00,1614574800.0,92367.0,37.034,27.2,7.2,11.582,8.388741200000002
2021-03-01 06:00:00+00:00,1614578400.0,92367.0,37.9,27.2,6.4,10.158,7.623722000000001
2021-03-01 07:00:00+00:00,1614582000.0,92367.0,40.1,27.9,7.5,12.03,8.414486
2021-03-01 08:00:00+00:00,1614585600.0,92367.0,43.4,29.2,9.0,14.344,9.307454
2021-03-01 09:00:00+00:00,1614589200.0,92367.0,44.466,29.8,9.9,15.878,10.0356248
2021-03-01 10:00:00+00:00,1614592800.0,92367.0,44.9,29.9,10.2,16.397,10.25576
2021-03-01 11:00:00+00:00,1614596400.0,92367.0,44.334,30.0,9.5,15.24,9.6820372
2021-03-01 12:00:00+00:00,1614600000.0,92367.0,44.0,30.0,9.0,14.56,9.305776
2021-03-01 13:00:00+00:00,1614603600.0,92367.0,44.0,30.0,9.3,15.256,9.593714
2021-03-01 14:00:00+00:00,1614607200.0,92367.0,44.0,30.0,9.9,16.251,10.08837
2021-03-01 15:00:00+00:00,1614610800.0,92367.0,44.0,29.5,9.8,16.159,10.034136
2021-03-01 16:00:00+00:00,1614614400.0,92367.0,44.0,29.4,9.8,15.958,9.980164
2021-03-01 17:00:00+00:00,1614618000.0,92367.0,44.0,29.4,9.8,16.036,10.002696
2021-03-01 18:00:00+00:00,1614621600.0,92367.0,44.0,29.4,10.0,16.093,10.06741
2021-03-01 19:00:00+00:00,1614625200.0,92367.0,43.834,29.3,10.1,16.526,10.2803152
2021-03-01 20:00:00+00:00,1614628800.0,92367.0,43.567,27.6,8.3,13.336,8.7968306
2021-03-01 21:00:00+00:00,1614632400.0,92367.0,44.833,26.1,7.0,11.188,7.5838954
2021-03-01 22:00:00+00:00,1614636000.0,92367.0,46.1,26.1,5.6,9.002,6.295156
2021-03-01 23:00:00+00:00,1614639600.0,92367.0,44.3,26.7,3.8,5.925,4.813078000000001
2021-03-02 00:00:00+00:00,1614643200.0,92367.0,42.7,26.7,3.0,4.456,4.239668
2021-03-02 01:00:00+00:00,1614646800.0,92367.0,40.267,27.1,2.7,4.14,4.2599666
2021-03-02 02:00:00+00:00,1614650400.0,92367.0,38.5,28.0,2.4,3.495,4.069586
2021-03-02 03:00:00+00:00,1614654000.0,92367.0,36.934,28.6,2.2,3.161,4.0392532
2021-03-02 04:00:00+00:00,1614657600.0,92367.0,35.7,28.6,2.0,2.891,3.987638
2021-03-02 05:00:00+00:00,1614661200.0,92367.0,36.0,28.2,2.1,3.038,4.008414
2021-03-02 06:00:00+00:00,1614664800.0,92367.0,36.3,27.8,2.3,3.542,4.25713
2021-03-02 07:00:00+00:00,1614668400.0,92367.0,36.933,27.9,2.5,3.901,4.3471894
2021-03-02 08:00:00+00:00,1614672000.0,92367.0,36.533,28.3,2.7,4.094,4.5296994
2021-03-02 09:00:00+00:00,1614675600.0,92367.0,36.367,28.3,2.6,3.875,4.441828600000001
2021-03-02 10:00:00+00:00,1614679200.0,92367.0,36.0,28.3,2.4,3.417,4.253646
2021-03-02 11:00:00+00:00,1614682800.0,92367.0,36.0,28.3,2.1,3.133,4.096446
2021-03-02 12:00:00+00:00,1614686400.0,92367.0,36.0,28.3,2.0,2.844,3.968852
2021-03-02 13:00:00+00:00,1614690000.0,92367.0,36.767,28.3,1.8,2.49,3.7379386
