datetime_utc,timestamp,sensor_index,humidity,temperature,pm2.5_alt,pm10.0_atm,pm2.5_corrected
2021-02-28 00:00:00+00:00,1614470400,92367,43.58,29.0,4.7,7.24,5.649876000000001
2021-03-01 00:00:00+00:00,1614556800,92367,42.651,28.4,8.3,13.383,8.8218178
2021-03-02 00:00:00+00:00,1614643200,92367,37.527,27.9,2.0,2.886,3.8576606
2021-03-03 00:00:00+00:00,1614729600,92367,37.793,27.7,2.2,3.217,4.0731514
2021-03-04 00:00:00+00:00,1614816000,92367,39.178,27.2,3.8,5.849,5.3263824
2021-03-05 00:00:00+00:00,1614902400,92367,35.57,28.2,1.8,2.524,3.829592
2021-03-06 00:00:00+00:00,1614988800,92367,33.774,29.1,1.8,2.488,4.030257199999999
2021-03-07 00:00:00+00:00,1615075200,92367,37.085,29.6,2.0,2.858,3.925367
2021-03-08 00:00:00+00:00,1615161600,92367,42.167,28.0,3.1,4.746,4.5077886
2021-03-09 00:00:00+00:00,1615248000,92367,41.873,28.2,3.3,5.17,4.7160074000000005
2021-03-10 00:00:00+00:00,1615334400,92367,42.977,27.8,3.3,4.938,4.517876600000001
2021-03-11 00:00:00+00:00,1615420800,92367,42.868,27.8,2.4,3.422,3.7454644000000004
2021-03-12 00:00:00+00:00,1615507200,92367,45.478,27.8,4.7,7.241,5.5001543999999996
2021-03-13 00:00:00+00:00,1615593600,92367,43.724,29.7,3.6,5.432,4.723869200000001
2021-03-14 00:00:00+00:00,1615680000,92367,43.074,27.5,0.9,0.811,2.3744772000000003
2021-03-15 00:00:00+00:00,1615766400,92367,38.587,27.1,1.1,1.112,2.9394166
2021-03-16 00:00:00+00:00,1615852800,92367,43.451,27.0,1.3,1.624,2.7805678
2021-03-17 00:00:00+00:00,1615939200,92367,45.368,26.9,0.8,0.59,2.0659084
2021-03-18 00:00:00+00:00,1616025600,92367,47.661,27.8,1.2,1.332,2.2164498000000004
2021-03-19 00:00:00+00:00,1616112000,92367,48.053,27.6,1.2,1.502,2.2410854000000002
2021-03-20 00:00:00+00:00,1616198400,92367,50.733,27.8,2.2,3.349,2.8474214
2021-03-21 00:00:00+00:00,1616284800,92367,50.25,27.6,1.5,2.01,2.304534
2021-03-22 00:00:00+00:00,1616371200,92367,49.149,27.3,1.1,1.122,2.0232081999999996
2021-03-23 00:00:00+00:00,1616457600,92367,49.608,27.7,2.3,3.099,3.0321664000000004
2021-03-24 00:00:00+00:00,1616544000,92367,43.145,27.8,2.1,2.904,3.499935
2021-03-25 00:00:00+00:00,1616630400,92367,41.41,27.3,1.2,1.216,2.7665520000000003
2021-03-26 00:00:00+00:00,1616716800,92367,41.788,27.8,2.1,2.934,3.587826400000001
2021-03-27 00:00:00+00:00,1616803200,92367,40.453,28.8,3.2,5.175,4.805923399999999
2021-03-28 00:00:00+00:00,1616889600,92367,44.751,28.8,2.0,2.864,3.2897098000000007
2021-03-29 00:00:00+00:00,1616976000,92367,40.477,27.7,1.9,2.604,3.5038106000000004
2021-03-30 00:00:00+00:00,1617062400,92367,37.742,27.1,1.9,2.548,3.7196556000000003
2021-03-31 00:00:00+00:00,1617148800,92367,38.399,26.8,1.8,2.302,3.5626762000000003
2021-04-01 00:00:00+00:00,1617235200,92367,42.11,27.3,1.8,2.362,3.278944
2021-04-02 00:00:00+00:00,1617321600,92367,43.972,26.8,3.5,5.4,4.7032776
2021-04-03 00:00:00+00:00,1617408000,92367,43.425,28.3,3.8,5.728,4.935925
2021-04-04 00:00:00+00:00,1617494400,92367,42.578,28.8,4.5,7.16,5.7480384
2021-04-05 00:00:00+00:00,1617580800,92367,44.501,27.2,6.0,9.676,6.8707918
2021-04-06 00:00:00+00:00,1617667200,92367,43.851,28.1,1.7,2.16,3.0371698
2021-04-07 00:00:00+00:00,1617753600,92367,48.069,27.2,1.2,1.274,2.2224142
2021-04-08 00:00:00+00:00,1617840000,92367,46.029,27.1,1.2,1.212,2.3676082
2021-04-09 00:00:00+00:00,1617926400,92367,44.437,27.2,3.4,5.249,4.502588600000001
2021-04-10 00:00:00+00:00,1618012800,92367,36.064,27.2,2.4,3.554,4.4040192000000005
2021-04-11 00:00:00+00:00,1618099200,92367,27.44,26.1,0.6,0.271,3.47742
2021-04-12 00:00:00+00:00,1618185600,92367,27.701,26.9,2.1,3.128,4.8568838
2021-04-13 00:00:00+00:00,1618272000,92367,30.87,27.1,1.8,2.372,4.209318
2021-04-14 00:00:00+00:00,1618358400,92367,27.563,27.6,1.3,1.47,4.0584134
2021-04-15 00:00:00+00:00,1618444800,92367,29.732,26.9,2.3,3.415,4.8573516
2021-04-16 00:00:00+00:00,1618531200,92367,32.942,26.9,1.8,2.414,4.0540296
2021-04-17 00:00:00+00:00,1618617600,92367,34.247,26.3,5.2,8.543,7.0737486
2021-04-18 00:00:00+00:00,1618704000,92367,35.418,26.4,6.2,10.131,7.8342643999999995
2021-04-19 00:00:00+00:00,1618790400,92367,33.289,27.1,8.0,13.476,9.7412202
2021-04-20 00:00:00+00:00,1618876800,92367,31.278,27.0,3.3,5.16,5.6358464
2021-04-21 00:00:00+00:00,1618963200,92367,29.646,26.6,2.3,3.411,4.8820568
2021-04-22 00:00:00+00:00,1619049600,92367,25.728,26.6,4.0,6.565,6.803054400000001
2021-04-23 00:00:00+00:00,1619136000,92367,48.911,17.7,9.3,17.078,9.938831799999999
2021-04-24 00:00:00+00:00,1619222400,92367,51.474,19.0,10.3,18.506,10.5825012
2021-04-25 00:00:00+00:00,1619308800,92367,58.505,19.3,5.5,9.434,5.332217
2021-04-26 00:00:00+00:00,1619395200,92367,60.132,19.4,40.4,54.287,53.894756599999994
2021-04-27 00:00:00+00:00,1619481600,92367,56.66,21.2,27.8,43.35,36.2433861219
2021-04-28 00:00:00+00:00,1619568000,92367,60.0,19.4,14.4,23.786,13.021166000000001
2021-04-29 00:00:00+00:00,1619654400,92367,60.126,19.9,35.2,50.724,47.376975800000004
2021-04-30 00:00:00+00:00,1619740800,92367,62.869,20.6,19.3,29.723,18.426540979475
2021-05-01 00:00:00+00:00,1619827200,92367,67.558,20.7,7.6,13.032,6.362792399999999
2021-05-02 00:00:00+00:00,1619913600,92367,63.642,21.1,46.8,63.532,63.6710726
2021-05-03 00:00:00+00:00,1620000000,92367,56.39,22.4,36.6,51.171,50.636694
2021-05-04 00:00:00+00:00,1620086400,92367,76.353,17.6,28.9,43.28,37.89335214327501
2021-05-05 00:00:00+00:00,1620172800,92367,77.086,19.5,2.8,4.786,1.2106188000000007
2021-05-06 00:00:00+00:00,1620259200,92367,74.944,21.9,3.1,6.199,1.6019771999999994
2021-05-07 00:00:00+00:00,1620345600,92367,68.029,20.9,5.4,9.527,4.2715182
2021-05-08 00:00:00+00:00,1620432000,92367,49.075,22.8,5.9,10.032,6.565593
2021-05-09 00:00:00+00:00,1620518400,92367,59.357,20.1,7.0,12.074,6.6531386
2021-05-10 00:00:00+00:00,1620604800,92367,52.347,21.4,4.8,8.133,5.269868600000001
2021-05-11 00:00:00+00:00,1620691200,92367,57.326,19.9,2.2,3.324,2.4087948
2021-05-12 00:00:00+00:00,1620777600,92367,63.919,20.3,2.5,3.985,2.0946182000000007
2021-05-13 00:00:00+00:00,1620864000,92367,44.528,20.5,3.1,5.031,4.3980664
2021-05-14 00:00:00+00:00,1620950400,92367,43.831,15.7,2.4,4.132,3.9443658
2021-05-15 00:00:00+00:00,1621036800,92367,41.442,14.0,1.1,1.382,2.7954955999999997
2021-05-16 00:00:00+00:00,1621123200,92367,38.14,15.5,1.7,2.541,3.638974
2021-05-17 00:00:00+00:00,1621209600,92367,49.067,15.8,3.2,5.523,4.1881086
2021-05-18 00:00:00+00:00,1621296000,92367,54.474,15.9,8.4,16.172,9.0306692
2021-05-19 00:00:00+00:00,1621382400,92367,57.188,16.5,10.6,20.513,10.987566399999999
2021-05-20 00:00:00+00:00,1621468800,92367,47.336,17.0,8.4,15.502,9.387894800000002
2021-05-21 00:00:00+00:00,1621555200,92367,64.498,14.9,7.3,13.816,6.7806204
2021-05-22 00:00:00+00:00,1621641600,92367,61.435,17.5,10.0,18.718,9.665175
2021-05-23 00:00:00+00:00,1621728000,92367,67.225,18.2,4.4,7.496,3.5920270000000003
2021-05-24 00:00:00+00:00,1621814400,92367,70.106,17.7,7.2,13.14,6.146560800000001
2021-05-25 00:00:00+00:00,1621900800,92367,54.264,19.9,2.2,3.318,2.6507311999999996
2021-05-26 00:00:00+00:00,1621987200,92367,42.732,17.0,1.0,1.212,2.5512016
2021-05-27 00:00:00+00:00,1622073600,92367,46.047,15.5,1.1,1.461,2.4140026000000003
2021-05-28 00:00:00+00:00,1622160000,92367,41.99,13.1,1.3,1.78,2.88345
2021-05-29 00:00:00+00:00,1622246400,92367,48.017,14.3,1.3,1.794,2.3730926
2021-05-30 00:00:00+00:00,1622332800,92367,54.618,15.0,2.3,3.655,2.7514784
2021-05-31 00:00:00+00:00,1622419200,92367,59.91,15.1,9.0,18.372,9.473322
2021-06-01 00:00:00+00:00,1622505600,92367,58.281,15.9,15.0,28.953,15.4607958
2021-06-02 00:00:00+00:00,1622592000,92367,57.558,17.5,13.3,25.753,13.6380284
2021-06-03 00:00:00+00:00,1622678400,92367,75.314,15.0,20.7,38.306,22.31475195
2021-06-04 00:00:00+00:00,1622764800,92367,50.407,15.8,2.5,3.912,3.3025826
2021-06-05 00:00:00+00:00,1622851200,92367,53.679,13.5,10.5,20.87,11.9413742
2021-06-06 00:00:00+00:00,1622937600,92367,57.251,14.9,11.1,21.829,11.990049800000001
2021-06-07 00:00:00+00:00,1623024000,92367,51.772,16.2,2.5,4.118,3.2485856000000006
2021-06-08 00:00:00+00:00,1623110400,92367,64.571,15.7,4.7,8.081,4.1703098
2021-06-09 00:00:00+00:00,1623196800,92367,55.243,11.8,1.3,1.992,1.9296814000000002
2021-06-10 00:00:00+00:00,1623283200,92367,75.717,9.5,7.8,15.905,6.9831106
2021-06-11 00:00:00+00:00,1623369600,92367,58.389,13.8,3.3,5.652,3.4773001999999997
2021-06-12 00:00:00+00:00,1623456000,92367,52.776,13.7,6.5,12.612,7.4381428
2021-06-13 00:00:00+00:00,1623542400,92367,48.49,15.1,6.2,11.743,7.37189
2021-06-14 00:00:00+00:00,1623628800,92367,59.763,16.5,9.2,17.063,9.069413400000002
2021-06-15 00:00:00+00:00,1623715200,92367,67.705,15.1,11.5,21.854,10.992761000000002
2021-06-16 00:00:00+00:00,1623801600,92367,59.052,16.7,3.6,5.981,3.6087896000000006
2021-06-17 00:00:00+00:00,1623888000,92367,50.408,14.5,1.9,3.019,2.8238224
2021-06-18 00:00:00+00:00,1623974400,92367,51.513,15.9,0.8,0.922,1.7274694000000004
2021-06-19 00:00:00+00:00,1624060800,92367,61.7,14.4,0.9,1.25,0.8483019999999994
2021-06-20 00:00:00+00:00,1624147200,92367,72.643,13.4,1.3,2.006,0.30535140000000016
