aqms_1350___daily.csv
2019-03-31,1553990400,1350.0,87.3178,4.9188,4.4146,10.5113

aqms_795__daily.csv
2021-01-31,1612051200,795.0,82.58930000000001,17.1028,3.521142857142858,6.7827

data\raw\colocation\Bathurst\AQMS\20210201_20240531\aqms_795_20210201_20240531_daily.csv
2021-02-01,1612137600,795.0,74.18616666666667,19.703583333333334,4.2517499999999995,9.090619047619047
2021-02-02,1612224000,795.0,58.07608333333334,18.781833333333335,4.024238095238095,11.359363636363637
2021-02-03,1612310400,795.0,63.937000000000005,19.53225,5.531347826086956,14.753136363636365
2021-02-04,1612396800,795.0,70.962625,20.88075,4.4532173913043485,11.964958333333334
2021-02-05,1612483200,795.0,62.20375000000001,23.840958333333333,4.950954545454545,13.285625000000001
2021-02-06,1612569600,795.0,90.19200000000001,16.394833333333334,2.67525,8.2421875
2021-02-07,1612656000,795.0,63.11479166666667,19.691208333333332,4.231428571428571,15.056826086956523
2021-02-08,1612742400,795.0,63.228874999999995,19.644583333333333,5.786416666666667,12.205083333333334
2021-02-09,1612828800,795.0,69.10858333333333,16.489916666666666,4.921958333333333,12.753416666666666
2021-02-10,1612915200,795.0,67.12995833333333,17.787375,5.360625,14.332416666666667
2021-02-11,1613001600,795.0,63.05891666666667,19.577125,6.2506666666666675,19.383347826086958
2021-02-12,1613088000,795.0,77.058875,21.989666666666665,4.7675,13.056875
2021-02-13,1613174400,795.0,69.84391666666666,18.477333333333334,3.145722222222222,12.481944444444444
2021-02-14,1613260800,795.0,65.14679166666666,16.393416666666667,3.98765,8.837916666666667
2021-02-15,1613347200,795.0,63.82541666666666,18.4895,3.5904545454545453,8.413416666666667
2021-02-16,1613433600,795.0,70.66716666666666,18.444333333333333,2.3238333333333334,6.810875
2021-02-17,1613520000,795.0,62.78070833333334,17.674833333333336,3.5347142857142857,11.061375
2021-02-18,1613606400,795.0,69.81595833333334,17.680083333333332,3.598333333333333,12.866583333333333
2021-02-19,1613692800,795.0,71.96875,19.240916666666667,3.6933888888888884,9.604954545454545
2021-02-20,1613779200,795.0,62.839124999999996,20.357166666666668,4.9504210526315795,12.41768181818182
2021-02-21,1613865600,795.0,60.061499999999995,21.65070833333333,4.324166666666667,15.19009090909091
2021-02-22,1613952000,795.0,56.157916666666665,19.581374999999998,4.372,20.897695652173912
2021-02-23,1614038400,795.0,66.75854166666666,16.885,4.6510869565217385,12.429875000000001
2021-02-24,1614124800,795.0,77.38116666666666,16.126375,3.832470588235294,9.875958333333333
2021-02-25,1614211200,795.0,82.631875,15.922666666666666,3.099315789473684,10.256545454545455
2021-02-26,1614297600,795.0,57.31187500000001,19.049666666666667,4.8734782608695655,24.19966666666667
2021-02-27,1614384000,795.0,67.57316666666667,20.365375,4.740045454545455,14.45504347826087
2021-02-28,1614470400,795.0,56.42879166666666,19.690125,5.128136363636364,21.041304347826088
2021-03-01,1614556800,795.0,46.91366666666667,19.302125,5.501090909090909,31.54430434782609
2021-03-02,1614643200,795.0,55.17366666666667,15.942833333333333,3.1142631578947366,24.1566
2021-03-03,1614729600,795.0,65.99879166666666,15.407125,5.829136363636363,16.7025
2021-03-04,1614816000,795.0,54.153333333333336,15.639000000000001,5.585086956521739,28.29425
2021-03-05,1614902400,795.0,61.73070833333333,16.732416666666666,5.4810454545454546,20.49654166666667
2021-03-06,1614988800,795.0,62.54508333333334,16.111666666666668,6.107333333333333,17.309791666666666
2021-03-07,1615075200,795.0,60.22954166666667,19.232208333333332,6.673619047619047,21.243928571428572
2021-03-08,1615161600,795.0,61.83154166666666,20.003708333333332,7.401470588235294,
2021-03-09,1615248000,795.0,58.54233333333334,17.960333333333335,7.452208333333334,25.1769
2021-03-10,1615334400,795.0,62.545125000000006,20.811875,9.725666666666667,20.756583333333335
2021-03-11,1615420800,795.0,86.16766666666666,18.685166666666667,4.231454545454546,11.027875
2021-03-12,1615507200,795.0,86.25445833333333,17.82,2.5206470588235295,8.036583333333333
2021-03-13,1615593600,795.0,75.56847826086957,21.062173913043477,2.708095238095238,9.358363636363636
2021-03-14,1615680000,795.0,79.69595833333334,12.898000000000001,3.293,6.165041666666667
2021-03-15,1615766400,795.0,63.731291666666664,15.381666666666666,3.611952380952381,6.053
2021-03-16,1615852800,795.0,71.75708333333334,16.245124999999998,2.768421052631579,
2021-03-17,1615939200,795.0,72.8338695652174,16.238391304347825,2.5358095238095237,4.606454545454546
2021-03-18,1616025600,795.0,70.80983333333333,17.60025,2.4610625,6.389166666666667
2021-03-19,1616112000,795.0,70.903875,17.58641666666667,2.533181818181818,7.08875
2021-03-20,1616198400,795.0,72.52354166666667,19.146,1.6842857142857142,4.207291666666666
2021-03-21,1616284800,795.0,83.66808333333333,15.915708333333333,1.0281818181818183,3.50125
2021-03-22,1616371200,795.0,88.20054166666667,15.611833333333335,0.9159166666666666,2.8352083333333336
2021-03-23,1616457600,795.0,84.97616666666666,17.827625,2.16525,5.167625
2021-03-24,1616544000,795.0,70.52775,17.243875,2.797913043478261,10.069374999999999
2021-03-25,1616630400,795.0,78.68158333333334,13.762,3.0228333333333333,6.491
2021-03-26,1616716800,795.0,69.75150000000001,14.367875,4.174380952380953,9.257541666666667
2021-03-27,1616803200,795.0,68.29816666666666,14.411791666666666,3.8051363636363633,10.449166666666667
2021-03-28,1616889600,795.0,67.81691666666667,13.171166666666666,4.3011904761904765,10.504291666666667
2021-03-29,1616976000,795.0,68.009125,13.235750000000001,5.6036,10.23775
2021-03-30,1617062400,795.0,71.34133333333334,13.4465,5.028499999999999,13.121083333333333
