datetime_utc,timestamp,sensor_index,humidity,temperature,pm2.5_alt,pm2.5_cf_1,pm10.0_atm
2019-04-02 00:00:00+00:00,1554163200,29959,24.932,22.8,10.9,18.417,23.55
2019-04-04 00:00:00+00:00,1554336000,29959,25.5,26.4,15.4,26.4505,32.986
2019-05-10 00:00:00+00:00,1557446400,29959,30.21,25.6,2.4,3.4755,4.914
2019-05-11 00:00:00+00:00,1557532800,29959,29.46,24.7,2.3,3.121,3.484
2019-05-12 00:00:00+00:00,1557619200,29959,31.57,24.8,4.0,6.194,6.884
2019-05-13 00:00:00+00:00,1557705600,29959,36.247,26.7,3.1,4.667,5.331
2019-05-14 00:00:00+00:00,1557792000,29959,36.308,26.1,3.5,5.3175,5.872
2019-05-15 00:00:00+00:00,1557878400,29959,41.55,25.4,3.8,5.948,6.524
2019-05-16 00:00:00+00:00,1557964800,29959,36.419,26.2,5.3,8.9195,9.5
2019-05-17 00:00:00+00:00,1558051200,29959,37.873,26.4,7.2,12.2985,13.131
2019-05-18 00:00:00+00:00,1558137600,29959,40.675,26.0,15.8,27.591,29.151
2019-05-19 00:00:00+00:00,1558224000,29959,40.844,26.0,11.9,20.3475,21.609
2019-05-20 00:00:00+00:00,1558310400,29959,39.502,26.5,14.9,26.059,27.438
2019-05-21 00:00:00+00:00,1558396800,29959,38.532,26.4,36.8,64.43350000000001,57.68
2019-05-22 00:00:00+00:00,1558483200,29959,41.391,26.5,6.2,10.3375,11.19
2019-05-23 00:00:00+00:00,1558569600,29959,44.543,25.5,8.9,15.1455,16.254
2019-05-24 00:00:00+00:00,1558656000,29959,36.695,25.7,20.8,35.7595,38.27
2019-05-25 00:00:00+00:00,1558742400,29959,33.464,25.8,5.1,8.205,8.975
2019-05-26 00:00:00+00:00,1558828800,29959,30.942,25.4,3.8,5.8045,6.496
2019-05-29 00:00:00+00:00,1559088000,29959,28.619,16.8,0.6,0.4705,0.732
2019-05-30 00:00:00+00:00,1559174400,29959,36.368,14.5,2.5,3.8485,4.546
2019-05-31 00:00:00+00:00,1559260800,29959,23.755,26.5,1.7,2.007,2.479
2019-06-01 00:00:00+00:00,1559347200,29959,28.703,26.3,4.1,6.4670000000000005,7.244
2019-06-02 00:00:00+00:00,1559433600,29959,31.959,26.7,10.4,18.119,19.8
2019-06-03 00:00:00+00:00,1559520000,29959,28.147,27.8,8.7,14.6675,17.028
2019-06-05 00:00:00+00:00,1559692800,29959,59.099,8.2,10.8,20.812,24.387
2019-06-06 00:00:00+00:00,1559779200,29959,60.17,10.8,19.3,37.471500000000006,39.006
2019-06-07 00:00:00+00:00,1559865600,29959,56.171,13.6,15.0,28.1415,28.47
2019-06-08 00:00:00+00:00,1559952000,29959,64.596,12.5,17.1,32.035,32.596
2019-06-09 00:00:00+00:00,1560038400,29959,62.26,16.7,7.6,13.1495,14.504
2019-06-10 00:00:00+00:00,1560124800,29959,71.211,15.8,6.6,11.1295,12.022
2019-06-11 00:00:00+00:00,1560211200,29959,65.963,15.0,8.2,14.06,14.654
2019-06-12 00:00:00+00:00,1560297600,29959,63.568,18.7,3.1,4.4695,5.123
2019-06-13 00:00:00+00:00,1560384000,29959,64.792,12.6,11.5,21.4285,23.51
2019-06-14 00:00:00+00:00,1560470400,29959,61.76,14.8,12.4,22.673,24.668
2019-06-15 00:00:00+00:00,1560556800,29959,62.697,12.8,21.2,40.8445,39.206
2019-06-16 00:00:00+00:00,1560643200,29959,62.84,11.9,11.2,20.952,22.157
2019-06-17 00:00:00+00:00,1560729600,29959,60.058,11.5,13.9,26.8835,29.0
2019-06-18 00:00:00+00:00,1560816000,29959,63.986,11.4,4.6,7.718500000000001,8.73
2019-06-19 00:00:00+00:00,1560902400,29959,67.239,7.6,10.8,20.948,23.45
2019-06-20 00:00:00+00:00,1560988800,29959,68.044,7.9,9.1,16.424,19.141
2019-06-21 00:00:00+00:00,1561075200,29959,65.322,6.8,15.3,31.018500000000003,32.77
2019-06-22 00:00:00+00:00,1561161600,29959,54.585,8.8,21.0,43.705,43.029
2019-06-23 00:00:00+00:00,1561248000,29959,53.746,10.4,13.8,27.489,29.494
2019-06-24 00:00:00+00:00,1561334400,29959,52.913,11.7,9.1,17.264000000000003,18.76
2019-06-25 00:00:00+00:00,1561420800,29959,58.126,12.0,11.7,22.5195,23.972
2019-06-26 00:00:00+00:00,1561507200,29959,58.603,12.5,11.7,21.8925,23.238
2019-06-27 00:00:00+00:00,1561593600,29959,58.624,13.2,9.8,18.173,20.377
2019-06-28 00:00:00+00:00,1561680000,29959,55.501,16.2,8.0,13.878,15.252
2019-06-29 00:00:00+00:00,1561766400,29959,63.157,13.9,1.9,2.802,4.073
2019-06-30 00:00:00+00:00,1561852800,29959,63.298,10.0,10.5,20.3225,22.92
2019-07-01 00:00:00+00:00,1561939200,29959,57.936,11.2,13.3,26.0,28.971
2019-07-02 00:00:00+00:00,1562025600,29959,57.82,11.4,10.6,20.4165,22.966
2019-07-03 00:00:00+00:00,1562112000,29959,55.772,13.6,13.5,24.6145,24.998
2019-07-04 00:00:00+00:00,1562198400,29959,54.917,14.3,4.7,7.7925,8.901
2019-07-05 00:00:00+00:00,1562284800,29959,54.014,16.0,2.0,2.6665,3.07
2019-07-06 00:00:00+00:00,1562371200,29959,52.921,16.1,5.5,9.229,9.896
2019-07-07 00:00:00+00:00,1562457600,29959,65.192,16.2,5.3,8.491,9.58
2019-07-08 00:00:00+00:00,1562544000,29959,68.417,12.1,5.3,9.209,10.191
2019-07-09 00:00:00+00:00,1562630400,29959,65.369,12.5,12.0,22.15,23.182
2019-07-10 00:00:00+00:00,1562716800,29959,57.618,13.5,1.9,2.762,3.402
2019-07-11 00:00:00+00:00,1562803200,29959,59.332,13.8,1.2,1.2785,3.061
2019-07-12 00:00:00+00:00,1562889600,29959,68.06,12.1,0.7,0.4765,1.134
