datetime_utc,timestamp,sensor_index,humidity,temperature,pm2.5_alt,pm2.5_cf_1,pm10.0_atm
2019-04-01 00:00:00+00:00,1554076800,29959,25.216,24.6,13.2,22.434,28.268
2019-05-01 00:00:00+00:00,1556668800,29959,36.119,25.3,8.4,14.1715,14.71
2019-06-01 00:00:00+00:00,1559347200,29959,59.019,13.4,11.0,20.768,22.144
2019-07-01 00:00:00+00:00,1561939200,29959,61.455,12.7,7.2,12.996,14.288
2019-08-01 00:00:00+00:00,1564617600,29959,58.1,11.4,6.6,12.146,13.773
2019-09-01 00:00:00+00:00,1567296000,29959,48.547,15.7,3.5,5.673500000000001,6.824
2019-10-01 00:00:00+00:00,1569888000,29959,35.871,21.5,2.5,3.633,4.532
2019-11-01 00:00:00+00:00,1572566400,29959,33.88,22.8,3.3,4.8575,5.151
2019-12-01 00:00:00+00:00,1575158400,29959,26.303,28.9,43.7,72.0125,57.414
2020-01-01 00:00:00+00:00,1577836800,29959,31.884,29.8,53.9,87.614,78.926
2020-02-01 00:00:00+00:00,1580515200,29959,38.539,27.3,3.6,5.4495000000000005,5.736
2020-03-01 00:00:00+00:00,1583020800,29959,42.554,24.3,1.8,2.359,2.982
2020-04-01 00:00:00+00:00,1585699200,29959,55.48,18.6,5.0,8.4755,9.656
2020-05-01 00:00:00+00:00,1588291200,29959,57.301,14.4,9.7,18.3335,19.392
2020-06-01 00:00:00+00:00,1590969600,29959,62.34,12.8,11.2,21.795,22.445
2020-07-01 00:00:00+00:00,1593561600,29959,62.056,12.0,8.8,16.880499999999998,18.155
2020-08-01 00:00:00+00:00,1596240000,29959,61.857,12.2,5.2,9.61,10.534
2020-09-01 00:00:00+00:00,1598918400,29959,39.727,26.0,3.7,6.164,7.043
2020-10-01 00:00:00+00:00,1601510400,29959,6.508,54.4,2.7,3.913,4.534
2020-11-01 00:00:00+00:00,1604188800,29959,7.042,51.6,2.4,3.3155,3.954
2020-12-01 00:00:00+00:00,1606780800,29959,9.598,45.2,1.5,1.6815,2.221
2021-01-01 00:00:00+00:00,1609459200,29959,21.732,34.1,1.4,1.6215000000000002,2.188
2021-03-01 00:00:00+00:00,1614556800,29959,85.36,21.8,2.1,2.8845,3.41
2021-04-01 00:00:00+00:00,1617235200,29959,76.653,18.4,10.5,19.731,21.204
2021-05-01 00:00:00+00:00,1619827200,29959,86.659,15.0,8.5,16.2795,17.608
2021-06-01 00:00:00+00:00,1622505600,29959,95.864,12.6,6.2,11.867,13.276
2021-07-01 00:00:00+00:00,1625097600,29959,96.019,11.7,4.8,9.2855,10.697
2021-08-01 00:00:00+00:00,1627776000,29959,93.056,13.0,5.4,10.51,12.008
2021-09-01 00:00:00+00:00,1630454400,29959,86.706,15.5,3.5,6.0625,7.264
2021-10-01 00:00:00+00:00,1633046400,29959,75.972,18.5,1.6,2.149,2.851
2021-11-01 00:00:00+00:00,1635724800,29959,78.396,21.9,1.2,1.394,1.808
2021-12-01 00:00:00+00:00,1638316800,29959,58.895,26.9,1.5,1.726,2.206
2022-01-01 00:00:00+00:00,1640995200,29959,70.127,29.8,2.0,2.628,3.036
2022-02-01 00:00:00+00:00,1643673600,29959,59.897,28.1,1.4,1.641,2.124
2022-03-01 00:00:00+00:00,1646092800,29959,65.597,26.9,2.6,3.875,4.442
2022-04-01 00:00:00+00:00,1648771200,29959,82.937,21.4,5.2,9.155,9.356
2022-05-01 00:00:00+00:00,1651363200,29959,91.805,16.6,5.3,9.8065,11.015
2022-06-01 00:00:00+00:00,1654041600,29959,96.215,13.2,4.5,8.33,9.488
2022-07-01 00:00:00+00:00,1656633600,29959,89.094,12.3,5.5,10.9155,12.51
2022-08-01 00:00:00+00:00,1659312000,29959,93.892,14.5,4.0,7.4105,8.518
2022-09-01 00:00:00+00:00,1661990400,29959,88.364,16.4,3.0,4.987,5.908
2022-10-01 00:00:00+00:00,1664582400,29959,88.746,19.9,1.9,2.6505,3.15
2022-11-01 00:00:00+00:00,1667260800,29959,75.902,21.4,1.4,1.6255,2.078
2022-12-01 00:00:00+00:00,1669852800,29959,57.074,25.9,1.6,2.0575,2.526
2023-01-01 00:00:00+00:00,1672531200,29959,58.787,29.5,2.4,3.4475,3.952
