datetime_utc,timestamp,sensor_index,humidity,temperature,pm2.5_alt,pm10.0_atm,pm2.5_corrected
2019-04-02 00:00:00+00:00,1554163200,29959,24.932,22.8,10.9,23.55,13.251369600000002
2019-04-04 00:00:00+00:00,1554336000,29959,25.5,26.4,15.4,32.986,17.411962000000003
2019-05-10 00:00:00+00:00,1557446400,29959,30.21,25.6,2.4,4.914,4.96706
2019-05-11 00:00:00+00:00,1557532800,29959,29.46,24.7,2.3,3.484,4.8459520000000005
2019-05-12 00:00:00+00:00,1557619200,29959,31.57,24.8,4.0,6.884,6.274322
2019-05-13 00:00:00+00:00,1557705600,29959,36.247,26.7,3.1,5.331,5.0710166
2019-05-14 00:00:00+00:00,1557792000,29959,36.308,26.1,3.5,5.872,5.4066204
2019-05-15 00:00:00+00:00,1557878400,29959,41.55,25.4,3.8,6.524,5.2851420000000005
2019-05-16 00:00:00+00:00,1557964800,29959,36.419,26.2,5.3,9.5,7.2845002
2019-05-17 00:00:00+00:00,1558051200,29959,37.873,26.4,7.2,13.131,8.9297614
2019-05-18 00:00:00+00:00,1558137600,29959,40.675,26.0,15.8,29.151,16.701499
2019-05-19 00:00:00+00:00,1558224000,29959,40.844,26.0,11.9,21.609,12.8913372
2019-05-20 00:00:00+00:00,1558310400,29959,39.502,26.5,14.9,27.438,15.999843600000002
2019-05-21 00:00:00+00:00,1558396800,29959,38.532,26.4,36.8,57.68,53.07327260000001
2019-05-22 00:00:00+00:00,1558483200,29959,41.391,26.5,6.2,11.19,7.598945800000001
2019-05-23 00:00:00+00:00,1558569600,29959,44.543,25.5,8.9,16.254,9.8466354
2019-05-24 00:00:00+00:00,1558656000,29959,36.695,25.7,20.8,38.27,24.022903607275005
2019-05-25 00:00:00+00:00,1558742400,29959,33.464,25.8,5.1,8.975,7.164823200000001
2019-05-26 00:00:00+00:00,1558828800,29959,30.942,25.4,3.8,6.496,6.1243576
2019-05-29 00:00:00+00:00,1559088000,29959,28.619,16.8,0.6,0.732,3.5295842
2019-05-30 00:00:00+00:00,1559174400,29959,36.368,14.5,2.5,4.546,4.6316924
2019-05-31 00:00:00+00:00,1559260800,29959,23.755,26.5,1.7,2.479,4.753987
2019-06-01 00:00:00+00:00,1559347200,29959,28.703,26.3,4.1,7.244,6.6645094
2019-06-02 00:00:00+00:00,1559433600,29959,31.959,26.7,10.4,19.8,12.489490199999999
2019-06-03 00:00:00+00:00,1559520000,29959,28.147,27.8,8.7,17.028,11.0094986
2019-06-05 00:00:00+00:00,1559692800,29959,59.099,8.2,10.8,24.387,11.561154200000002
2019-06-06 00:00:00+00:00,1559779200,29959,60.17,10.8,19.3,39.006,23.865996890475007
2019-06-07 00:00:00+00:00,1559865600,29959,56.171,13.6,15.0,28.47,15.654205800000002
2019-06-08 00:00:00+00:00,1559952000,29959,64.596,12.5,17.1,32.596,17.822169847499993
2019-06-09 00:00:00+00:00,1560038400,29959,62.26,16.7,7.6,14.504,7.273526
2019-06-10 00:00:00+00:00,1560124800,29959,71.211,15.8,6.6,12.022,5.443469800000001
2019-06-11 00:00:00+00:00,1560211200,29959,65.963,15.0,8.2,14.654,7.431429400000001
2019-06-12 00:00:00+00:00,1560297600,29959,63.568,18.7,3.1,5.123,2.6124564000000006
2019-06-13 00:00:00+00:00,1560384000,29959,64.792,12.6,11.5,23.51,11.3934636
2019-06-14 00:00:00+00:00,1560470400,29959,61.76,14.8,12.4,24.668,12.30694
2019-06-15 00:00:00+00:00,1560556800,29959,62.697,12.8,21.2,39.206,27.550526761274995
2019-06-16 00:00:00+00:00,1560643200,29959,62.84,11.9,11.2,22.157,11.31204
2019-06-17 00:00:00+00:00,1560729600,29959,60.058,11.5,13.9,29.0,14.659954400000002
2019-06-18 00:00:00+00:00,1560816000,29959,63.986,11.4,4.6,8.73,4.278900800000001
