datetime_utc,timestamp,sensor_index,humidity,temperature,pm2.5_alt,pm10.0_atm,pm2.5_corrected
2019-04-01 00:00:00+00:00,1554076800,29959,25.216,24.6,13.2,28.268,15.3317968
2019-05-01 00:00:00+00:00,1556668800,29959,36.119,25.3,8.4,14.71,10.0624082
2019-06-01 00:00:00+00:00,1559347200,29959,59.019,13.4,11.0,22.144,11.544994200000001
2019-07-01 00:00:00+00:00,1561939200,29959,61.455,12.7,7.2,14.288,7.2624830000000005
2019-08-01 00:00:00+00:00,1564617600,29959,58.1,11.4,6.6,13.773,7.106284000000001
2019-09-01 00:00:00+00:00,1567296000,29959,48.547,15.7,3.5,6.824,4.538162600000001
2019-10-01 00:00:00+00:00,1569888000,29959,35.871,21.5,2.5,4.532,4.5616118
2019-11-01 00:00:00+00:00,1572566400,29959,33.88,22.8,3.3,5.151,5.374874
2019-12-01 00:00:00+00:00,1575158400,29959,26.303,28.9,43.7,57.414,60.0845064
2020-01-01 00:00:00+00:00,1577836800,29959,31.884,29.8,53.9,78.926,71.8662032
2020-02-01 00:00:00+00:00,1580515200,29959,38.539,27.3,3.6,5.736,5.283476200000001
2020-03-01 00:00:00+00:00,1583020800,29959,42.554,24.3,1.8,2.982,3.3179612
2020-04-01 00:00:00+00:00,1585699200,29959,55.48,18.6,5.0,9.656,5.408786000000001
2020-05-01 00:00:00+00:00,1588291200,29959,57.301,14.4,9.7,19.392,10.4174078
2020-06-01 00:00:00+00:00,1590969600,29959,62.34,12.8,11.2,22.445,11.796872
2020-07-01 00:00:00+00:00,1593561600,29959,62.056,12.0,8.8,18.155,9.2461548
2020-08-01 00:00:00+00:00,1596240000,29959,61.857,12.2,5.2,10.534,5.4535666
2020-09-01 00:00:00+00:00,1598918400,29959,39.727,26.0,3.7,7.043,5.5554686
2020-10-01 00:00:00+00:00,1601510400,29959,6.508,54.4,2.7,4.534,7.2394224000000005
2020-11-01 00:00:00+00:00,1604188800,29959,7.042,51.6,2.4,3.954,6.8803016
2020-12-01 00:00:00+00:00,1606780800,29959,9.598,45.2,1.5,2.221,5.8037583999999995
2021-01-01 00:00:00+00:00,1609459200,29959,21.732,34.1,1.4,2.188,4.7263676
2021-03-01 00:00:00+00:00,1614556800,29959,85.36,21.8,2.1,3.41,-0.09655399999999936
2021-04-01 00:00:00+00:00,1617235200,29959,76.653,18.4,10.5,21.204,9.481555400000001
2021-05-01 00:00:00+00:00,1619827200,29959,86.659,15.0,8.5,17.608,6.810452199999999
2021-06-01 00:00:00+00:00,1622505600,29959,95.864,12.6,6.2,13.276,3.704831200000001
2021-07-01 00:00:00+00:00,1625097600,29959,96.019,11.7,4.8,10.697,2.3387642
2021-08-01 00:00:00+00:00,1627776000,29959,93.056,13.0,5.4,12.008,3.2358128000000006
2021-09-01 00:00:00+00:00,1630454400,29959,86.706,15.5,3.5,7.264,1.4526928000000003
2021-10-01 00:00:00+00:00,1633046400,29959,75.972,18.5,1.6,2.851,0.3272896000000012
2021-11-01 00:00:00+00:00,1635724800,29959,78.396,21.9,1.2,1.808,-0.2772791999999997
2021-12-01 00:00:00+00:00,1638316800,29959,58.895,26.9,1.5,2.206,1.5776749999999993
2022-01-01 00:00:00+00:00,1640995200,29959,70.127,29.8,2.0,3.036,1.0821246000000002
2022-02-01 00:00:00+00:00,1643673600,29959,59.897,28.1,1.4,2.124,1.4467626000000005
2022-03-01 00:00:00+00:00,1646092800,29959,65.597,26.9,2.6,4.442,2.1260386000000002
2022-04-01 00:00:00+00:00,1648771200,29959,82.937,21.4,5.2,9.356,3.3980506000000004
2022-05-01 00:00:00+00:00,1651363200,29959,91.805,16.6,5.3,11.015,2.975015
2022-06-01 00:00:00+00:00,1654041600,29959,96.215,13.2,4.5,9.488,1.821187000000001
2022-07-01 00:00:00+00:00,1656633600,29959,89.094,12.3,5.5,12.51,3.7898192
2022-08-01 00:00:00+00:00,1659312000,29959,93.892,14.5,4.0,8.518,1.5396115999999997
2022-09-01 00:00:00+00:00,1661990400,29959,88.364,16.4,3.0,5.908,0.7462111999999994
2022-10-01 00:00:00+00:00,1664582400,29959,88.746,19.9,1.9,3.15,-0.5110431999999996
2022-11-01 00:00:00+00:00,1667260800,29959,75.902,21.4,1.4,2.078,0.05900959999999955
2022-12-01 00:00:00+00:00,1669852800,29959,57.074,25.9,1.6,2.526,1.9083512000000002
2023-01-01 00:00:00+00:00,1672531200,29959,58.787,29.5,2.4,3.952,2.4890506000000006
2023-02-01 00:00:00+00:00,1675209600,29959,59.077,27.4,2.1,3.45,2.1347186000000002
