datetime_utc,timestamp,site_id,HUMID,TEMP,PM2.5,PM10
2019-03-31,1553990400,1350.0,87.3178,4.9188,4.4146,10.5113
2019-04-30,1556582400,1350.0,74.10430876216968,14.100112656467315,3.905750865051903,8.610573412698413
2019-05-31,1559260800,1350.0,71.73004851752022,9.305063342318059,15.900194158075601,18.891093294460642
2019-06-30,1561852800,1350.0,80.05602916666666,7.193918055555556,20.501041853512707,22.958867816091953
2019-07-31,1564531200,1350.0,70.4779744623656,6.757024193548387,18.838354929577466,23.32293032786885
2019-08-31,1567209600,1350.0,57.00835349462366,7.279202956989247,17.850567493112948,28.051938524590163
2019-09-30,1569801600,1350.0,47.54573611111111,11.124231944444444,14.528886397608371,32.91250162337662
2019-10-31,1572480000,1350.0,52.83443489932886,15.26779865771812,16.6921125,34.6648446866485
2019-11-30,1575072000,1350.0,45.84986944444445,18.369187500000002,47.600475177304965,75.42197768479777
2019-12-31,1577750400,1350.0,51.925375675675674,20.98782297297297,53.42911602209945,69.27118878248974
2020-01-31,1580428800,1350.0,70.06258490566039,21.991601078167115,13.294236111111111,21.017313698630137
2020-02-29,1582934400,1350.0,80.11662212643678,18.956293103448274,4.407291734197731,10.54295223880597
2020-03-31,1585612800,1350.0,79.85673252688171,15.993037634408601,3.2943614649681527,6.320792263610315
2020-04-30,1588204800,1350.0,74.22438247566063,13.10809040333797,7.1698265895953766,12.173075949367089
2020-05-31,1590883200,1350.0,79.61194623655913,8.61700806451613,15.73098148148148,17.615711171662127
2020-06-30,1593475200,1350.0,79.60211821974966,6.819020862308762,17.44579940564636,19.26429522431259
2020-07-31,1596153600,1350.0,79.32778897849462,6.214650537634409,19.07878900445765,20.374924581005587
2020-08-31,1598832000,1350.0,66.92388235294118,6.901165753424657,15.302536231884059,21.57891759776536
2020-09-30,1601424000,1350.0,68.60746796657381,11.11390947075209,8.087771982116244,12.367851274787535
2020-10-31,1604102400,1350.0,66.55384161073826,14.47270067114094,4.372744956772334,7.994211325966851
2020-11-30,1606694400,1350.0,60.58996662030598,17.811877607788595,5.4062873563218385,10.247277932960895
2020-12-31,1609372800,1350.0,72.85547913862719,18.4683001345895,4.376128571428572,7.686417445482866
2021-01-31,1612051200,1350.0,70.04817789757412,18.28342991913747,3.562392097264438,6.8214896265560165
2021-02-28,1614470400,1350.0,76.30722321428571,17.787431547619047,3.2313333333333336,6.120973395931142
2021-03-31,1617148800,1350.0,76.66663844086021,16.259909946236558,3.1241563025210084,6.229269286754002
2021-04-30,1619740800,1350.0,73.27255493741308,11.300663421418637,8.422079268292682,12.049912181303116
2021-05-31,1622419200,1350.0,76.14284543010753,8.66474059139785,12.338270000000001,15.115187500000001
2021-06-30,1625011200,1350.0,77.71564574616458,6.927403068340308,12.434397260273974,13.895470246734396
2021-07-31,1627689600,1350.0,74.73511559139784,6.327010752688173,14.892612813370475,17.531895095367847
2021-08-31,1630368000,1350.0,71.3031438172043,7.867672043010752,13.508417246175243,15.917595918367349
2021-09-30,1632960000,1350.0,66.48536995827538,10.211649513212796,8.163672540381793,11.312281027104136
2021-10-31,1635638400,1350.0,66.70694496644295,13.733390604026846,5.141324675324675,9.127486263736264
2021-11-30,1638230400,1350.0,74.73418611111111,15.755727777777777,3.4328562300319487,6.23955604719764
2021-12-31,1640908800,1350.0,73.47428494623657,17.62590860215054,4.2708838526912185,6.965980978260871
2022-01-31,1643587200,1350.0,78.3666423751687,19.011742240215927,3.4725569800569804,6.040584699453551
2022-02-28,1646006400,1350.0,78.67956886227545,16.835769461077845,3.6279682034976157,6.4942621951219515
2022-03-31,1648684800,1350.0,82.568,16.042100806451614,3.8652326241134753,5.079395027624309
2022-04-30,1651276800,1350.0,82.36806983240224,13.47585754189944,7.3661509971509975,8.830617771509168
2022-05-31,1653955200,1350.0,83.64520350404312,10.668292452830189,12.604770392749245,13.457238636363638
2022-06-30,1656547200,1350.0,75.74633381294964,5.320473381294963,17.93616148148148,21.281483211678832
2022-07-31,1659225600,1350.0,80.72215456989248,6.214277254374158,14.152084337349399,15.764259629101282
2022-08-31,1661904000,1350.0,75.7676814516129,7.649622311827957,14.438646723646723,16.562597527472526
2022-09-30,1664496000,1350.0,74.0246865248227,10.199181560283687,7.122541856925419,9.340729532163744
2022-10-31,1667174400,1350.0,77.54107267833109,13.127135935397039,3.6561151515151518,5.748488700564971
2022-11-30,1669766400,1350.0,65.09621140472879,13.590204450625869,3.906503852080123,7.775571428571429
2022-12-31,1672444800,1350.0,63.84306451612903,15.264452956989247,3.9285816326530614,7.48522746185853
2023-01-31,1675123200,1350.0,68.10652086137281,18.418966352624494,4.164933615819209,6.855139566395664
2023-02-28,1677542400,1350.0,66.88457973174367,18.100974664679583,4.510767295597484,7.755853695324284
2023-03-31,1680220800,1350.0,70.09847043010753,17.639325268817203,4.902081240768094,8.816986168741355
2023-04-30,1682812800,1350.0,75.92734909596662,12.083116828929068,4.978416024653313,7.398808633093525
2023-05-31,1685491200,1350.0,69.43539030955586,6.916448183041723,14.641605263157894,17.95042993197279
2023-06-30,1688083200,1350.0,70.39277980364656,6.410454417952313,17.353529239766083,19.61675787965616
2023-07-31,1690761600,1350.0,72.67946908602151,6.407978494623656,17.655080443828016,20.02154794520548
2023-08-31,1693440000,1350.0,64.95907142857143,8.778362533692723,13.953899717514126,17.090257534246575
2023-09-30,1696032000,1350.0,56.288859397417504,12.05255093256815,7.587228571428572,12.447348314606742
2023-10-31,1698710400,1350.0,52.83673655913979,14.677408602150537,6.634692532942899,10.506221448467967
