datetime_utc,HUMID_DSI,TEMP_DSI,PM2.5_DSI,PM10_DSI
2021-06-02 06:00:00,45.79999999999999,16.591666666666665,6.245271155719104,5.377666666666599
2021-06-02 07:00:00,57.63333333333332,12.943333333333333,6.041067775417062,5.650333333333272
2021-06-02 08:00:00,65.4,10.796666666666663,8.491508339041584,7.194333333333241
2021-06-02 09:00:00,69.5,9.851666666666663,11.309514987209731,9.705333333333236
2021-06-02 10:00:00,48.033333333333324,6.666666666666664,3.917352620275835,3.7439999999999904
2021-06-02 11:00:00,71.53333333333333,9.421666666666665,32.8325512710451,27.353666666666573
2021-06-02 12:00:00,72.7,8.981666666666666,41.654137300093296,33.04683333333325
2021-06-02 13:00:00,74.39999999999999,8.276666666666664,39.97966958161662,32.26499999999994
2021-06-02 14:00:00,74.0,8.274999999999999,34.22113425709894,29.2294999999999
2021-06-02 15:00:00,76.0,7.704999999999996,46.10577099067779,37.23299999999993
2021-06-02 16:00:00,74.73333333333333,7.723333333333328,45.04391341310725,38.931333333333285
2021-06-02 17:00:00,75.0,7.499999999999997,45.49316084977179,39.36049999999994
2021-06-02 18:00:00,74.86666666666666,7.443333333333331,42.634313525543185,36.71383333333327
2021-06-02 19:00:00,77.6,7.128333333333333,47.90276073733586,38.627833333333285
2021-06-02 20:00:00,76.16666666666667,7.499999999999997,52.51775713216194,44.231999999999914
2021-06-02 21:00:00,72.86666666666666,8.35,60.56337031606243,49.20416666666657
2021-06-02 22:00:00,69.7,9.555,60.56337031606243,48.40883333333331
2021-06-02 23:00:00,68.13333333333334,10.109999999999996,58.31713313273995,46.711999999999975
2021-06-03 00:00:00,71.53333333333332,10.316666666666663,44.63550665250316,35.900499999999965
2021-06-03 01:00:00,73.43333333333332,10.559999999999999,41.69497797615376,33.77683333333325
2021-06-03 02:00:00,74.76666666666667,11.073333333333332,43.57364907493248,35.02399999999992
2021-06-03 03:00:00,77.69999999999999,10.703333333333331,47.616876004913024,38.37199999999994
2021-06-03 04:00:00,77.63333333333334,11.073333333333332,43.818693131294985,34.855999999999916
2021-06-03 05:00:00,78.79999999999998,10.614999999999998,56.27509932971951,43.94749999999992
2021-06-03 06:00:00,79.06666666666666,10.651666666666664,59.011424625767006,45.10533333333325
2021-06-03 07:00:00,78.96666666666665,10.798333333333334,61.87027194999561,46.63083333333327
2021-06-03 08:00:00,78.96666666666665,10.944999999999997,61.66606856969343,46.6874999999999
2021-06-03 09:00:00,78.99999999999999,10.889999999999999,63.17717358392866,47.01216666666659
2021-06-03 10:00:00,78.36666666666666,11.109999999999998,63.21801425998899,46.96533333333328
2021-06-03 11:00:00,78.1,11.036666666666662,72.73389178206425,51.26083333333327
2021-06-03 12:00:00,50.266666666666666,8.853333333333333,4.570803437242427,4.188666666666575
2021-06-03 13:00:00,51.03333333333334,8.311666666666664,4.284918704819461,4.04566666666661
2021-06-03 14:00:00,51.06666666666666,8.293333333333331,2.5287696342219914,2.7246666666665953
2021-06-03 15:00:00,51.800000000000004,8.274999999999999,2.1203628736179043,2.245999999999907
2021-06-03 16:00:00,53.46666666666666,8.07333333333333,2.651291662403112,2.630666666666611
2021-06-03 17:00:00,81.03333333333332,8.07333333333333,28.217554876218884,22.21183333333328
2021-06-03 18:00:00,57.13333333333333,7.054999999999999,1.3852307045305214,1.5783333333332183
2021-06-03 19:00:00,81.86666666666666,6.798333333333331,37.24334428556913,30.20133333333325
2021-06-03 20:00:00,82.03333333333333,6.670000000000001,38.79528997586469,31.89566666666655
2021-06-03 21:00:00,81.16666666666666,7.095,42.389269469180675,34.684666666666594
2021-06-03 22:00:00,57.79999999999999,7.593333333333331,0.772620563624391,1.2571666666666172
2021-06-03 23:00:00,52.93333333333332,16.351666666666663,23.071629692607466,17.865999999999914
2021-06-04 00:00:00,44.533333333333324,19.0,6.898721972685696,5.590999999999905
2021-06-04 01:00:00,38.5,19.29666666666667,2.4062476060407385,2.162666666666603
2021-06-04 02:00:00,36.9,18.631666666666668,2.2837255778594865,2.0758333333332253
2021-06-04 03:00:00,39.23333333333332,17.205,3.508945859671748,3.1434999999999382
2021-06-04 04:00:00,41.83333333333332,15.519999999999996,3.7539899160342522,3.3631666666665794
2021-06-04 05:00:00,42.599999999999994,15.04,5.101732226027636,4.196333333333235
2021-06-04 06:00:00,44.43333333333332,13.925,3.3455831554301656,2.9601666666666095
2021-06-04 07:00:00,48.099999999999994,12.018333333333333,2.937176394826079,2.7721666666665663
2021-06-04 08:00:00,50.93333333333333,11.12833333333333,3.6314678878530002,3.1086666666666365
2021-06-04 09:00:00,52.633333333333326,11.12833333333333,5.550979662692184,4.746666666666591
2021-06-04 10:00:00,54.63333333333333,10.574999999999996,7.838057522075122,6.647666666666569
2021-06-04 11:00:00,56.733333333333334,9.719999999999995,5.796023719054688,4.938833333333295
2021-06-04 12:00:00,56.49999999999999,9.556666666666665,3.3455831554301656,3.0908333333332743
2021-06-04 13:00:00,65.36666666666666,7.093333333333329,7.6746948178334105,6.62733333333324
2021-06-04 14:00:00,63.13333333333333,7.556666666666666,7.347969409350114,6.337666666666626
2021-06-04 15:00:00,56.233333333333334,8.646666666666665,4.938369521786052,4.86216666666662
2021-06-04 16:00:00,56.13333333333332,7.739999999999999,6.571996564202401,6.190499999999925
2021-06-04 17:00:00,60.89999999999999,7.779999999999997,6.653677916323192,5.771499999999973
2021-06-04 18:00:00,62.266666666666666,7.349999999999995,5.265094930269349,4.660333333333266
2021-06-04 19:00:00,61.46666666666667,7.704999999999996,3.1005390990676607,3.016666666666566
2021-06-04 20:00:00,62.666666666666664,7.2399999999999975,3.7539899160342522,3.5791666666666115
2021-06-04 21:00:00,67.93333333333334,5.761666666666661,5.836864395115018,5.12666666666658
2021-06-04 22:00:00,56.800000000000004,9.296666666666667,4.448281409061174,4.074333333333262
2021-06-04 23:00:00,43.46666666666666,14.128333333333332,2.4062476060407385,2.156666666666637
2021-06-05 00:00:00,36.36666666666665,15.258333333333333,3.2639018033092424,2.859833333333291
2021-06-05 01:00:00,30.466666666666665,17.74166666666666,2.0386815214969816,1.9056666666666184
2021-06-05 02:00:00,26.633333333333333,18.816666666666666,0.9768239439264339,1.138666666666568
2021-06-05 03:00:00,27.166666666666664,18.054999999999996,1.017664619986764,1.1414999999999036
2021-06-05 04:00:00,29.666666666666668,16.444999999999997,2.324566253919816,2.181333333333237
2021-06-05 05:00:00,33.23333333333333,15.684999999999999,2.651291662403112,2.5374999999998993
2021-06-05 06:00:00,42.49999999999999,12.258333333333331,2.732973014524035,2.5174999999999392
2021-06-05 07:00:00,56.699999999999996,8.166666666666666,5.224254254208887,4.506166666666568
2021-06-05 08:00:00,67.19999999999999,8.776666666666666,4.775006817544471,4.401166666666609
2021-06-05 09:00:00,72.53333333333333,7.834999999999996,11.14615228296815,9.406499999999953
2021-06-05 10:00:00,69.43333333333332,5.559999999999999,32.75086991892431,28.278333333333247
2021-06-05 11:00:00,76.39999999999999,6.670000000000001,32.5058258625618,26.698499999999942
2021-06-05 12:00:00,76.06666666666665,6.408333333333332,29.524456510151936,24.52733333333326
2021-06-05 13:00:00,77.39999999999999,5.963333333333329,41.57245594797251,34.74099999999994
2021-06-05 14:00:00,78.03333333333333,5.391666666666666,33.73104614437406,28.230833333333276
2021-06-05 15:00:00,79.6,4.608333333333332,38.3868832152606,32.392999999999944
2021-06-05 16:00:00,80.13333333333333,4.439999999999998,43.94121515947624,37.458166666666564
2021-06-05 17:00:00,80.4,4.348333333333328,44.10457786371783,37.448333333333224
2021-06-05 18:00:00,70.99999999999999,2.6683333333333294,21.887250086855666,20.11633333333324
2021-06-05 19:00:00,67.36666666666666,2.294999999999998,10.819426874484854,10.404166666666544
2021-06-05 20:00:00,64.36666666666666,2.349999999999997,8.532349015102044,7.601166666666578
2021-06-05 21:00:00,78.4,3.9999999999999973,22.091453467157578,19.02283333333329
2021-06-05 22:00:00,47.73333333333333,10.073333333333332,2.4062476060407385,2.458166666666572
2021-06-05 23:00:00,41.8,13.333333333333332,1.0176646199868955,1.5163333333332747
2021-06-06 00:00:00,48.699999999999996,14.369999999999997,7.470491437531365,6.008666666666606
2021-06-06 01:00:00,39.13333333333333,17.684999999999995,5.142572902088096,4.2286666666665695
2021-06-06 02:00:00,29.933333333333323,19.424999999999997,0.0783290705974693,0.5713333333332725
2021-06-06 03:00:00,34.466666666666654,20.15,9.185799832068504,7.238166666666603
2021-06-06 04:00:00,31.53333333333333,20.463333333333335,7.388810085410576,5.9576666666665625
2021-06-06 05:00:00,39.76666666666665,17.016666666666666,7.511332113591827,6.150999999999908
2021-06-06 06:00:00,48.29999999999999,14.555,7.960579550256245,6.540333333333253
2021-06-06 07:00:00,54.83333333333333,11.981666666666667,12.330531888719948,10.057166666666554
2021-06-06 08:00:00,61.63333333333333,9.906666666666666,25.930477016836075,20.557666666666584
2021-06-06 09:00:00,62.83333333333332,9.739999999999998,31.48480896105158,25.232499999999902
2021-06-06 10:00:00,66.6,8.794999999999998,26.093839721077657,20.844333333333253
2021-06-06 11:00:00,72.26666666666667,7.296666666666662,45.94240828643622,35.50483333333329
2021-06-06 12:00:00,73.76666666666665,7.593333333333331,78.24738305021943,55.715666666666564
2021-06-06 13:00:00,72.89999999999999,8.165,83.76087431837446,57.6414999999999
2021-06-06 14:00:00,73.83333333333334,7.646666666666664,61.666068569693564,47.44466666666663
2021-06-06 15:00:00,75.53333333333333,7.296666666666662,53.04868592094727,42.0401666666666
2021-06-06 16:00:00,77.66666666666667,6.981666666666665,54.273906202759534,43.20366666666661
2021-06-06 17:00:00,78.4,6.670000000000001,54.80483499154488,43.580499999999894
2021-06-06 18:00:00,79.8,6.001666666666666,59.828238146975174,47.46016666666663
2021-06-06 19:00:00,77.66666666666667,3.8899999999999997,14.944335156586185,13.457999999999918
2021-06-06 20:00:00,78.66666666666667,5.559999999999999,39.40790011677082,32.34116666666663
2021-06-06 21:00:00,76.73333333333332,4.148333333333332,19.72269425565398,17.609166666666614
2021-06-06 22:00:00,63.79999999999999,8.944999999999999,19.600172227472726,15.870166666666604
2021-06-06 23:00:00,48.86666666666665,13.684999999999995,13.188186085988585,10.58783333333324
2021-06-07 00:00:00,41.6,17.183333333333334,7.6746948178334105,6.47649999999993
2021-06-07 01:00:00,35.599999999999994,19.071666666666662,6.449474536021148,5.30799999999992
2021-06-07 02:00:00,33.96666666666666,19.831666666666663,4.693325465423548,4.1203333333332965
2021-06-07 03:00:00,33.2,20.593333333333334,3.3455831554301656,3.102333333333302
2021-06-07 04:00:00,33.79999999999999,20.203333333333333,3.3047424793697044,3.011166666666579
2021-06-07 05:00:00,28.899999999999995,21.575,4.489122085121636,3.938499999999903
2021-06-07 06:00:00,39.73333333333333,18.20333333333333,5.469298310571393,4.730166666666554
2021-06-07 07:00:00,56.63333333333333,13.555,6.7761999445044445,5.814333333333229
2021-06-07 08:00:00,63.300000000000004,11.296666666666665,7.388810085410576,6.393333333333237
2021-06-07 09:00:00,69.73333333333333,9.963333333333331,11.22783363508894,9.1614999999999
2021-06-07 10:00:00,67.16666666666666,8.036666666666665,9.144959156008177,7.78816666666659
2021-06-07 11:00:00,67.73333333333332,7.443333333333331,13.43323014235109,11.797499999999962
2021-06-07 12:00:00,64.63333333333334,7.649999999999996,9.594206592672593,8.483666666666583
2021-06-07 13:00:00,65.99999999999999,7.22,9.063277803887384,8.111499999999939
2021-06-07 14:00:00,63.666666666666664,7.018333333333332,3.794830592094583,3.603333333333233
2021-06-07 15:00:00,62.0,7.22,2.2428849017991572,2.3958333333332598
2021-06-07 16:00:00,65.93333333333332,6.14833333333333,3.0596984230071995,3.0748333333332916
2021-06-07 17:00:00,67.39999999999999,5.853333333333331,3.3455831554301656,3.186999999999932
2021-06-07 18:00:00,68.03333333333332,5.743333333333329,5.510138986631722,4.866499999999966
2021-06-07 19:00:00,63.00000000000001,6.573333333333329,2.4879289581615303,2.4524999999999006
2021-06-07 20:00:00,55.86666666666667,8.295000000000002,1.6302747608930264,1.7601666666666116
2021-06-07 21:00:00,55.36666666666667,8.628333333333332,2.814654366644826,2.654666666666623
2021-06-07 22:00:00,49.93333333333332,10.798333333333334,2.4470882821012006,2.436333333333233
2021-06-07 23:00:00,45.93333333333333,12.408333333333331,2.3245662539199476,2.2338333333332914
2021-06-08 00:00:00,45.33333333333332,13.814999999999998,3.876511944215505,3.81966666666656
2021-06-08 01:00:00,43.533333333333324,14.329999999999997,2.6104509863427823,2.6056666666665675
2021-06-08 02:00:00,45.09999999999999,14.439999999999994,2.4470882821012006,2.316166666666564
2021-06-08 03:00:00,43.76666666666666,16.39,2.3654069299802774,2.2319999999999127
2021-06-08 04:00:00,42.033333333333324,16.871666666666666,2.079522197557443,2.0289999999999178
2021-06-08 05:00:00,48.76666666666666,14.423333333333336,3.2639018033093747,2.894333333333224
2021-06-08 06:00:00,51.5,13.778333333333332,4.611644113302756,3.96566666666662
2021-06-08 07:00:00,55.0,13.461666666666664,5.918545747235809,5.193499999999923
2021-06-08 08:00:00,66.23333333333333,12.0,10.492701466001558,8.93833333333326
2021-06-08 09:00:00,75.63333333333333,10.391666666666667,12.330531888719948,10.12249999999996
2021-06-08 10:00:00,78.66666666666667,9.553333333333333,7.18460670510853,6.279166666666606
2021-06-08 11:00:00,79.56666666666665,10.853333333333332,70.48765459874163,49.670833333333256
2021-06-08 12:00:00,81.93333333333332,8.981666666666666,12.289691212659621,9.883666666666631
2021-06-08 13:00:00,80.26666666666667,9.403333333333332,20.743711157164192,16.489666666666583
2021-06-08 14:00:00,80.46666666666667,9.036666666666664,19.92689763595602,15.929166666666601
2021-06-08 15:00:00,80.23333333333332,8.89,20.702870481103734,16.690833333333273
2021-06-08 16:00:00,81.86666666666666,9.073333333333334,36.18148670799859,27.578833333333275
2021-06-08 17:00:00,80.06666666666666,7.944999999999999,16.700484227183786,13.815333333333296
2021-06-08 18:00:00,80.03333333333335,7.554999999999999,9.675887944793516,8.16499999999995
2021-06-08 19:00:00,79.43333333333332,7.461666666666665,6.49031521208161,5.571833333333217
2021-06-08 20:00:00,80.93333333333334,6.798333333333331,3.3864238314904953,3.128333333333228
2021-06-08 21:00:00,77.46666666666667,7.128333333333333,2.4879289581615303,2.508333333333269
2021-06-08 22:00:00,75.76666666666667,9.609999999999998,46.26913369491952,35.764666666666606
2021-06-08 23:00:00,56.099999999999994,12.424999999999999,9.43084388843101,7.725333333333225
2021-06-09 00:00:00,40.89999999999999,14.796666666666662,0.9768239439264339,1.1218333333332378
2021-06-09 01:00:00,35.63333333333332,14.999999999999996,-0.8610064787919575,0.09549999999991991
2021-06-09 02:00:00,36.79999999999999,18.741666666666667,1.8753188172553998,1.7318333333332538
2021-06-09 03:00:00,38.266666666666666,17.758333333333333,3.4681051836114176,3.0326666666665494
2021-06-09 04:00:00,41.366666666666646,15.626666666666665,4.080715324517417,3.4854999999999214
2021-06-09 05:00:00,41.93333333333334,15.261666666666663,4.815847493604801,3.984499999999939
2021-06-09 06:00:00,43.73333333333332,14.26,3.876511944215505,3.300499999999973
2021-06-09 07:00:00,50.633333333333326,7.258333333333332,2.0386815214969816,2.248666666666633
2021-06-09 08:00:00,49.93333333333332,11.314999999999998,3.5497865357322094,3.025499999999942
2021-06-09 09:00:00,52.65,10.929999999999994,5.34677628239014,4.538083333333266
2021-06-09 10:00:00,54.53333333333333,10.519999999999998,8.899915099645671,7.248499999999916
2021-06-09 11:00:00,56.26666666666665,9.906666666666661,6.694518592383654,5.5193333333333126
2021-06-09 12:00:00,56.96666666666666,9.44,3.590627211792539,3.3383333333332943
2021-06-09 13:00:00,58.1,9.183333333333332,4.325759380879921,3.8689999999999096
2021-06-09 14:00:00,59.599999999999994,8.89,2.569610310282321,2.569833333333234
2021-06-09 15:00:00,57.06666666666666,8.648333333333335,4.489122085121505,3.8886666666665755
2021-06-09 16:00:00,56.39999999999999,7.8699999999999966,6.7353592684439825,5.587999999999959
2021-06-09 17:00:00,58.53333333333333,6.833333333333331,6.857881296625235,5.7879999999999345
2021-06-09 18:00:00,63.89999999999999,5.724999999999996,4.570803437242427,4.007499999999919
2021-06-09 19:00:00,68.3,5.11166666666666,3.835671268155044,3.445999999999905
2021-06-09 20:00:00,71.06666666666666,4.5716666666666645,4.0807153245175485,3.6741666666666277
2021-06-09 21:00:00,75.43333333333334,2.85333333333333,14.372565691740384,12.69299999999993
2021-06-09 22:00:00,70.66666666666666,5.148333333333331,10.370179437820438,8.859333333333227
2021-06-09 23:00:00,47.233333333333334,11.055,5.6326610148129745,4.755166666666598
