datetime_utc,timestamp,sensor_index,humidity,temperature,pm2.5_alt,pm2.5_cf_1,pm10.0_atm
2021-02-28 00:00:00+00:00,1614470400,91721,41.968,28.8,4.7,7.039,7.262
2021-03-01 00:00:00+00:00,1614556800,91721,40.79,28.1,8.0,12.727,13.178
2021-03-02 00:00:00+00:00,1614643200,91721,35.851,27.6,2.0,2.6715,2.93
2021-03-03 00:00:00+00:00,1614729600,91721,35.897,27.4,2.3,3.1145,3.249
2021-03-04 00:00:00+00:00,1614816000,91721,35.528,27.7,3.6,5.5305,5.686
2021-03-05 00:00:00+00:00,1614902400,91721,33.514,28.0,1.8,2.2885,2.57
2021-03-06 00:00:00+00:00,1614988800,91721,31.771,28.9,1.9,2.3695000000000004,2.55
2021-03-07 00:00:00+00:00,1615075200,91721,35.171,29.3,2.1,2.7215,2.928
2021-03-08 00:00:00+00:00,1615161600,91721,39.229,28.1,3.2,4.775,4.924
2021-03-09 00:00:00+00:00,1615248000,91721,38.804,28.3,3.4,5.092499999999999,5.293
2021-03-10 00:00:00+00:00,1615334400,91721,39.957,28.0,3.3,4.871,5.054
2021-03-11 00:00:00+00:00,1615420800,91721,39.861,28.1,2.5,3.375,3.534
2021-03-12 00:00:00+00:00,1615507200,91721,42.463,28.0,4.7,7.1995000000000005,7.392
2021-03-13 00:00:00+00:00,1615593600,91721,40.212,29.9,3.6,5.2795000000000005,5.437
2021-03-14 00:00:00+00:00,1615680000,91721,39.989,27.7,1.0,0.778,0.918
2021-03-15 00:00:00+00:00,1615766400,91721,35.954,27.0,1.2,1.1915,1.306
2021-03-16 00:00:00+00:00,1615852800,91721,40.977,27.0,1.4,1.654,1.773
2021-03-17 00:00:00+00:00,1615939200,91721,42.703,26.9,0.8,0.596,0.729
2021-03-18 00:00:00+00:00,1616025600,91721,45.171,27.8,1.3,1.25,1.446
2021-03-19 00:00:00+00:00,1616112000,91721,45.315,27.6,1.3,1.33,1.578
2021-03-20 00:00:00+00:00,1616198400,91721,48.451,27.8,2.2,2.9295,3.326
2021-03-21 00:00:00+00:00,1616284800,91721,47.911,27.4,1.6,1.8435,2.086
2021-03-22 00:00:00+00:00,1616371200,91721,46.982,27.1,1.2,1.154,1.28
2021-03-23 00:00:00+00:00,1616457600,91721,46.831,27.7,2.4,3.1525,3.262
2021-03-24 00:00:00+00:00,1616544000,91721,40.736,27.6,2.2,3.0095,3.095
2021-03-25 00:00:00+00:00,1616630400,91721,38.854,27.2,1.3,1.3205,1.394
2021-03-26 00:00:00+00:00,1616716800,91721,39.215,27.7,2.2,2.938,3.086
2021-03-27 00:00:00+00:00,1616803200,91721,38.142,28.7,3.3,5.007,5.268
2021-03-28 00:00:00+00:00,1616889600,91721,42.153,28.8,2.1,2.79,2.952
2021-03-29 00:00:00+00:00,1616976000,91721,37.919,27.6,2.0,2.5585,2.754
2021-03-30 00:00:00+00:00,1617062400,91721,34.914,27.4,2.0,2.547,2.723
2021-03-31 00:00:00+00:00,1617148800,91721,35.51,27.0,1.9,2.4125,2.542
2021-04-01 00:00:00+00:00,1617235200,91721,39.096,27.4,1.9,2.406,2.53
2021-04-02 00:00:00+00:00,1617321600,91721,40.689,27.0,3.6,5.4625,5.596
2021-04-03 00:00:00+00:00,1617408000,91721,40.325,28.5,3.8,5.7105,5.822
2021-04-04 00:00:00+00:00,1617494400,91721,39.332,29.0,4.5,7.0855,7.218
2021-04-05 00:00:00+00:00,1617580800,91721,41.273,27.6,5.9,9.5875,9.766
2021-04-06 00:00:00+00:00,1617667200,91721,40.68,28.3,1.8,2.2455,2.356
2021-04-07 00:00:00+00:00,1617753600,91721,44.797,27.4,1.3,1.369,1.45
2021-04-08 00:00:00+00:00,1617840000,91721,43.018,27.3,1.3,1.3199999999999998,1.394
2021-04-09 00:00:00+00:00,1617926400,91721,41.396,27.3,3.4,5.105,5.384
2021-04-10 00:00:00+00:00,1618012800,91721,32.903,27.5,2.5,3.5585,3.719
2021-04-11 00:00:00+00:00,1618099200,91721,24.62,26.4,0.7,0.3414999999999999,0.428
2021-04-12 00:00:00+00:00,1618185600,91721,24.921,27.3,2.2,3.0285,3.262
2021-04-13 00:00:00+00:00,1618272000,91721,28.229,27.4,1.8,2.306,2.485
2021-04-14 00:00:00+00:00,1618358400,91721,25.089,27.9,1.4,1.5175,1.656
2021-04-15 00:00:00+00:00,1618444800,91721,27.233,27.1,2.4,3.465,3.648
2021-04-16 00:00:00+00:00,1618531200,91721,30.201,27.1,1.9,2.406,2.602
2021-04-17 00:00:00+00:00,1618617600,91721,31.526,26.5,5.2,8.3765,8.701
2021-04-18 00:00:00+00:00,1618704000,91721,32.592,26.7,6.1,9.963,10.222
2021-04-19 00:00:00+00:00,1618790400,91721,30.503,27.4,7.9,13.3065,13.62
2021-04-20 00:00:00+00:00,1618876800,91721,28.529,27.3,3.4,5.141,5.327
2021-04-21 00:00:00+00:00,1618963200,91721,26.986,26.8,2.4,3.3945,3.572
2021-04-22 00:00:00+00:00,1619049600,91721,23.382,26.7,4.1,6.3525,6.618
2021-04-23 00:00:00+00:00,1619136000,91721,47.983,17.0,9.3,16.088,16.919
2021-04-24 00:00:00+00:00,1619222400,91721,50.702,18.3,10.3,17.872,18.546
2021-04-25 00:00:00+00:00,1619308800,91721,57.772,18.6,5.6,9.039,9.552
2021-04-26 00:00:00+00:00,1619395200,91721,55.44,20.1,35.8,60.682,48.61
2021-04-27 00:00:00+00:00,1619481600,91721,55.878,20.6,27.2,46.4145,42.641
2021-04-28 00:00:00+00:00,1619568000,91721,59.293,18.8,14.1,23.6025,23.584
2021-04-29 00:00:00+00:00,1619654400,91721,59.325,19.2,34.2,58.103,49.086
2021-04-30 00:00:00+00:00,1619740800,91721,61.888,20.0,19.0,32.2515,29.344
2021-05-01 00:00:00+00:00,1619827200,91721,66.577,20.1,7.5,12.31,12.927
2021-05-02 00:00:00+00:00,1619913600,91721,62.775,20.4,46.0,79.017,61.224
2021-05-03 00:00:00+00:00,1620000000,91721,55.435,21.8,35.6,61.784000000000006,49.877
2021-05-04 00:00:00+00:00,1620086400,91721,75.219,17.1,28.1,48.297,42.176
2021-05-05 00:00:00+00:00,1620172800,91721,76.407,18.9,2.8,4.061,4.601
2021-05-06 00:00:00+00:00,1620259200,91721,74.529,21.3,3.0,4.2585,5.552
2021-05-07 00:00:00+00:00,1620345600,91721,67.593,20.3,5.3,8.4345,9.324
2021-05-08 00:00:00+00:00,1620432000,91721,48.664,22.0,5.9,9.8185,10.196
2021-05-09 00:00:00+00:00,1620518400,91721,58.905,19.4,7.0,11.7065,12.202
2021-05-10 00:00:00+00:00,1620604800,91721,51.431,20.8,4.9,7.884,8.256
2021-05-11 00:00:00+00:00,1620691200,91721,57.242,19.1,2.3,3.358,3.586
2021-05-12 00:00:00+00:00,1620777600,91721,64.035,19.5,2.7,3.9385,4.286
2021-05-13 00:00:00+00:00,1620864000,91721,44.353,19.6,3.3,5.033,5.284
2021-05-14 00:00:00+00:00,1620950400,91721,43.536,14.9,2.5,3.917,4.26
